, Cramer_ncLR0.00005, c51, double_q, dqn, iqn, prioritized, qrdqn, rainbow,
0, , , , , , , , ,
1, 14.364035087719298, 14.559376050455588, 14.72295932189213, 14.51583332671964, 14.606485183667626, 15.010751076924743, 14.262116726600672, 9.196077221956251,
2, 13.545454545454545, 13.642492281599392, 13.350377234706533, 13.248438147973307, 15.177871361638783, 13.812141825194868, 14.128868060308625, 53.64071449327876,
3, 16.095238095238095, 12.600489844238878, 11.57583789379989, 12.066250553032342, 19.050124407936007, 11.41176588417976, 19.637570291122692, 257.3994162279089,
4, 28.19148936170213, 12.830643048135865, 8.64233514097249, 12.137451390013586, 22.410092292457424, 14.106974672433182, 28.377646106291554, 341.486801081683,
5, 66.48648648648648, 15.775313497651755, 6.132003963481223, 16.118109492996943, 29.954201031634646, 24.03881364657944, 34.61775821562206, 373.84703614974126,
6, 120.54913294797687, 20.338051161884152, 6.135037185624642, 18.64497230389227, 36.50452321128599, 31.32379425305961, 40.256984268563414, 382.77639133706066,
7, 162.1937321937322, 23.384431220904826, 7.655732922054538, 20.388268441638346, 43.035725956049696, 38.822655789958574, 44.56469812281083, 398.03078867608247,
8, 195.1622418879056, 28.5251801854513, 9.385038418938981, 22.054983618901144, 48.76230031814731, 43.31206368372019, 55.54026549791009, 412.13395824680157,
9, 219.7826086956522, 30.99636284148996, 11.181754758457044, 25.63778189949477, 59.624520026044465, 47.2414432713998, 100.95299175244503, 430.4347853707269,
10, 243.23717948717947, 34.54277005807597, 11.203769562553987, 29.99305713114195, 86.37941902709107, 52.58365497207001, 156.42347792092812, 449.5265908093317,
11, 291.23674911660777, 38.01743674591667, 12.872289382803535, 34.206553033905095, 131.12844084123685, 62.423544984060335, 205.12448033383166, 487.36534347813557,
12, 382.7731092436975, 44.06155948372218, 15.709842720023891, 37.01276168315169, 149.66265233882172, 72.17191201241818, 250.92842023506074, 529.2192010131625,
13, 458.75, 57.65672534616724, 15.84486831795528, 37.915562454930466, 195.24330397843664, 80.67546229437308, 296.46753307939, 550.3612437411377,
