, Cramer_ncLR0.00005, c51, double_q, dqn, iqn, prioritized, qrdqn, rainbow,
0, , , , , , , , ,
1, 367.5729046879942, 370.45456710532767, 376.3051426712385, 372.0534150780885, 370.5698291196442, 372.44892969610424, 365.0937636433843, 433.0294773018459,
2, 366.2551602725516, 344.54914664433437, 361.64672345869855, 349.5080156608791, 370.5502057202058, 371.21296579179983, 362.6707440754116, 647.0536831834444,
3, 349.04130382223076, 326.7888654739714, 348.81259552932977, 343.47536726070206, 395.73991499975534, 358.50393925591663, 385.3035600802685, 671.2065194891095,
4, 364.0774418508936, 303.4877259975282, 352.2226430232583, 342.36456452909107, 678.2865359144538, 404.5107426520406, 591.1308983210122, 972.6296191691463,
5, 394.373381057878, 290.4291635506855, 374.5271822854449, 318.65293809756605, 2881.7552382911904, 578.7170940773519, 2171.719994432687, 2503.918092797082,
6, 500.05409661563516, 347.1007298740397, 454.3184724261807, 332.6162297172288, 5535.661578947368, 795.5022013614405, 4885.684487588227, 5809.052014020679,
7, 675.802124213889, 392.7811107153934, 466.12473277005955, 364.3475627484566, 6359.723711956, 1010.363006227071, 6349.1648368323085, 7401.271201137434,
8, 1244.952335405707, 443.623692493374, 440.0163663566864, 436.21324183504896, 6874.754158004158, 1492.8048275674798, 6785.835372139937, 8709.202931912005,
9, 2082.06949513382, 496.83453999896153, 484.89911187994585, 626.0784818725862, 7819.297738264581, 2414.902026446492, 6872.227341807129, 9884.614153892622,
10, 2907.1551079904734, 681.3833225009749, 641.2896195063656, 1224.4290022033442, 8971.384646725823, 3807.4563766307447, 6968.9721933424535, 9989.196242264637,
11, 4738.481222559946, 1330.4804528150669, 853.3590700860452, 2804.278612294583, 9204.195016339869, 4713.752868642194, 6217.954123950338, 11659.544999999998,
12, 5845.925651867513, 2678.5636873613025, 1093.1804952698662, 3508.413266364376, 10348.075924608818, 5800.724962756644, 6463.939576220425, 10554.91793004137,
13, 6466.770990391723, 4173.598109270003, 1281.5725927019876, 4135.986930868555, 10224.625466893038, 6069.360759566058, 6443.116567834681, 12110.591790721202,
14, 7558.719785575049, 5103.774831122901, 1672.3982583467464, 4385.958580705009, 8933.59220935221, 6575.397878787879, 6057.351369626837, 11793.305685138319,
15, 7324.485303314573, 5480.105807246326, 2292.1210504369155, 4455.861912401593, 8888.202291387384, 7451.129943714822, 6101.328907393821, 12407.352217978101,
16, 7264.175641025641, 5563.466941468235, 3234.3901785563176, 4461.850584778346, 10225.391084708579, 8349.522639290533, 6342.194931557528, 12004.282171246876,
17, 7278.001851851852, 5407.288950548774, 4386.884841959246, 4548.607551096247, 10873.927190893903, 9013.124760363784, 6731.824963337402, 12262.918803118688,
18, 8072.793630840141, 5232.846211009912, 4746.572866333785, 4690.368408709638, 10660.352336017231, 10068.448603683899, 6843.214151790239, 13009.521656905188,
19, 8879.996333492747, 5039.455537303607, 5656.652503431962, 4602.4650598068165, 11810.926486640597, 10700.535747291071, 7586.827020202019, 12645.472033530858,
20, 8428.5512985513, 4956.633719073649, 5784.196194017915, 4652.773761504732, 11160.523265765765, 11864.00397525677, 7266.606071492298, 12015.021303258147,
21, 9694.14227084227, 5354.439692720321, 6179.453363499246, 4923.355546327225, 10461.287177934237, 12083.15512886158, 7385.059719548425, 12174.428672161173,
22, 9196.433783783783, 5803.764458751891, 6798.117219935657, 4941.548283103865, 11966.03148453075, 11524.742727272727, 7654.532364341086, 12265.739532163741,
23, 10002.706361864257, 5256.133668150763, 6828.932274330655, 5126.490087923772, 11313.8479178338, 13840.76246390169, 7725.833437087198, 13389.413873822254,
24, 9978.839427662957, 5843.909892199304, 7312.203558555595, 4988.144177339902, 12022.727771452668, 12389.280482741484, 7439.112384903614, 12852.756334123393,
25, 9754.21834141834, 5896.491613603694, 7547.218401509575, 5228.007807417046, 13634.700197580198, 15021.795679888519, 8485.330606630807, 12626.243068455453,
26, 9918.83289003289, 5950.512096881389, 7296.8350123306645, 5065.7193872008365, 13036.929443343635, 14570.357206012379, 7861.599621022739, 13046.92873851295,
27, 9756.658743761183, 6104.44984535001, 7802.746749520658, 5232.925653194263, 13012.028106060607, 13799.667200328407, 8069.89848147249, 12513.268781598537,
28, 10916.480939425213, 6322.778048436258, 8293.8560233298, 5240.068644407448, 13814.368526299408, 14620.795388888891, 8427.598537499118, 13246.190766290767,
29, 11210.666666666666, 5954.244409703503, 7828.978452652242, 5282.354836914946, 14247.969213688611, 15502.849328449327, 8260.272796279165, 12549.887065324434,
30, 10402.077330724389, 6263.564010174223, 7885.393226381462, 5164.363561426571, 13010.04309297913, 14722.917808117807, 8777.292242612948, 13149.450001927898,
31, 11272.267003367006, 5838.905060408755, 8968.444090909092, 5266.171606937409, 13603.078629032261, 15251.240234993613, 8804.744193487672, 14013.191942694573,
32, 10986.193697478991, 5865.448361761644, 8953.183229579427, 5348.352416435047, 13466.838256456187, 14418.054628974205, 8546.840377176015, 12900.368196131352,
33, 10168.698648648648, 6415.176391608393, 8484.305440319706, 5146.820507125837, 13856.288007526246, 12764.065742871928, 8614.055931282144, 13034.527396627396,
34, 12140.88413547237, 6350.932332804542, 9143.850191713049, 5603.34879488397, 14932.81985842986, 14714.69096065225, 8925.019756513568, 12534.233175402123,
35, 11203.229114829113, 6906.113871381752, 8420.18549049312, 5356.505875374138, 13545.128493124523, 13696.648265993266, 8766.455680272109, 14184.526365007541,
36, 11748.035682957394, 6364.145481641959, 8133.549342019903, 5012.114382507413, 14425.599018662711, 14180.197030209933, 9385.449170848058, 14091.037049719404,
