, Cramer_ncLR0.00005, c51, double_q, dqn, iqn, prioritized, qrdqn, rainbow,
0, , , , , , , , ,
1, -23.87248322147651, -23.896642602333877, -23.915661220685852, -23.895111554507526, -23.89638148422395, -23.918368493654775, -23.9032179696475, -21.82505761123581,
2, -23.87837837837838, -23.84608786869061, -23.89530069372207, -23.873482014820745, -23.865376520979552, -23.846444836988315, -23.894958709494453, -16.336899162211814,
3, -23.962962962962962, -23.82570021896777, -23.91930277525651, -23.843482776089157, -23.875794266533966, -23.858701592444216, -23.908020770910568, -16.16029017247168,
4, -23.226190476190474, -23.87716588231515, -23.937110788031355, -23.852735239429713, -23.89996042048636, -23.83715774057831, -23.81970829335622, -14.99220785840052,
5, -19.846153846153847, -23.877533300877804, -23.94050763474568, -23.807371104879653, -23.64059243452626, -23.84128796357253, -21.15685817805383, -7.4565656565656555,
6, -8.636363636363637, -23.87121142811594, -22.8125, -23.803220366306093, -20.959140158087525, -23.836741132559094, -17.219538461538463, -1.8,
7, -7.25, -23.898745739871327, -23.080882352941178, -23.831326045888638, -21.69693577377788, -23.84445908673691, -8.57348484848485, -0.5333333333333334,
8, -8.818181818181818, -23.863561150749003, -23.491666666666667, -23.797548817222275, -17.562657952069717, -23.84290443540193, -2.171111111111111, 0.0,
9, -6.5, -23.86586378761619, -23.739172592113768, -23.85823104236976, -14.425998604975586, -22.50110761545998, -0.04444444444444444, 0.0,
10, -10.909090909090908, -23.5224234877097, -23.610993762993765, -23.880207993463195, -12.812648221343874, -18.266668392850722, -0.06666666666666667, 0.0,
11, -12.363636363636363, -16.20769230769231, -23.472358048480007, -23.84829484213099, -8.293333333333333, -18.5203724927091, 0.0, 0.0,
12, -20.153846153846153, -8.37939393939394, -23.246332840899903, -23.90426276215996, -3.823154623154623, -17.225776734267956, -0.02222222222222222, 0.0,
13, -7.1, -4.7, -21.396972559604137, -23.86830076830077, -7.0509615384615385, -15.904917034603542, -0.02222222222222222, 0.0,
14, -10.090909090909092, -7.345959595959597, -22.67668703845174, -23.624696285422335, -7.788715728715729, -13.43735042735043, -3.717460317460317, 0.0,
15, -9.222222222222221, -13.745664160401002, -19.98090909090909, -18.464232474514734, -9.235238095238095, -9.949466003316749, -4.409722222222222, 0.0,
16, -0.8888888888888888, -11.006984126984127, -19.239097884212974, -11.859105339105339, -9.42893217893218, -6.039487179487179, -0.9333333333333333, 0.0,
