iteration, Cramer_ncLR0.00005_1, Cramer_ncLR0.00005_2, Cramer_ncLR0.00005_3, c51_1, c51_2, c51_3, c51_4, c51_5, double_q_1, double_q_2, double_q_3, double_q_4, double_q_5, dqn_1, dqn_2, dqn_3, dqn_4, dqn_5, iqn_1, iqn_2, iqn_3, iqn_4, iqn_5, prioritized_1, prioritized_2, prioritized_3, prioritized_4, prioritized_5, qrdqn_1, qrdqn_2, qrdqn_3, qrdqn_4, qrdqn_5, rainbow_1, rainbow_2, rainbow_3, rainbow_4, rainbow_5,
0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1, 13.513513513513514, 14.466442953020135, 12.619205298013245, 12.076923076923077, 14.907063197026023, 12.088339222614842, 16.06048387096774, 15.611764705882353, 14.92430278884462, 14.543726235741445, 15.88888888888889, 14.352941176470589, 15.873983739837398, 12.399239543726235, 13.140794223826715, 14.338235294117647, 15.88345864661654, 14.490974729241877, 23.630281690140844, 22.01736111111111, 23.1443661971831, 21.579505300353357, 22.482758620689655, 15.887640449438202, 14.486381322957198, 14.772549019607844, 16.212598425196852, 16.753968253968253, 17.894736842105264, 17.17056856187291, 19.10948905109489, 18.564935064935064, 21.79783393501805, 9.08695652173913, 12.768518518518519, 7.943820224719101, 2.9789473684210526, 13.632183908045977,
2, 36.35099337748344, 38.383050847457625, 36.75086505190311, 27.357798165137616, 23.58139534883721, 32.5, 33.43127962085308, 30.077981651376145, 37.73684210526316, 37.45021645021645, 39.21531100478469, 40.7962962962963, 36.853658536585364, 38.828, 36.35687732342007, 38.92015209125475, 34.10606060606061, 36.37777777777778, 45.69834710743802, 45.16872427983539, 52.30769230769231, 53.246511627906976, 47.73593073593074, 48.235023041474655, 53.30927835051546, 47.19431279620853, 54.03482587064676, 45.126696832579185, 46.01219512195122, 47.20083682008368, 44.80078125, 43.30232558139535, 44.921487603305785, 87.96052631578948, 81.30434782608695, 86.20987654320987, 77.79761904761905, 101.46601941747574,
3, 34.41925465838509, 42.653979238754324, 43.76258992805755, 40.4051724137931, 39.48898678414097, 43.04838709677419, 39.44615384615385, 41.90573770491803, 41.604651162790695, 41.24904214559387, 42.08870967741935, 46.32905982905983, 39.330677290836654, 38.340501792114694, 35.25874125874126, 37.68, 38.187279151943464, 39.40659340659341, 50.4375, 41.03781512605042, 50.15384615384615, 52.35616438356164, 45.525862068965516, 57.46948356807512, 63.266331658291456, 52.95283018867924, 66.53513513513514, 65.69948186528498, 50.30769230769231, 51.509009009009006, 50.19555555555556, 46.312236286919834, 51.922374429223744, 104.5, 103.66666666666667, 102.17021276595744, 101.28888888888889, 102.37037037037037,
4, 34.864583333333336, 40.43494423791822, 35.49808429118774, 43.40552995391705, 32.41463414634146, 45.74757281553398, 38.30379746835443, 40.05936073059361, 37.57707509881423, 39.07661290322581, 36.93280632411067, 40.31455399061033, 34.33976833976834, 33.745644599303134, 33.65635738831615, 31.193979933110366, 34.611486486486484, 36.60958904109589, 51.872832369942195, 53.5195530726257, 39.484848484848484, 45.43478260869565, 36.85507246376812, 61.41477272727273, 69.34444444444445, 60.48571428571429, 82.81333333333333, 74.937106918239, 44.61764705882353, 46.56349206349206, 55.817142857142855, 49.41968911917098, 50.69767441860465, 101.72727272727273, 99.95238095238095, 85.88461538461539, 95.75, 98.4074074074074,
5, 56.373333333333335, 53.52, 39.994623655913976, 59.325581395348834, 62.8062015503876, 60.92063492063492, 51.25, 69.09160305343511, 44.06043956043956, 36.58571428571429, 40.005208333333336, 40.35643564356435, 36.15311004784689, 28.198019801980198, 29.9182156133829, 31.81294964028777, 33.79442508710802, 34.01449275362319, 67.2542372881356, 80.7159090909091, 69.50892857142857, 66.99107142857143, 46.355932203389834, 114.54961832061069, 115.30827067669173, 95.35333333333334, 116.94244604316546, 109.7843137254902, 76.52808988764045, 72.11242603550296, 83.07865168539325, 65.57894736842105, 114.70247933884298, 92.73913043478261, 113.88888888888889, 100.5111111111111, 95.22857142857143, 102.3,
6, 89.28235294117647, 92.92941176470588, 103.18987341772151, 93.42727272727272, 88.05714285714286, 102.35353535353535, 94.15966386554622, 93.88888888888889, 76.19491525423729, 63.73943661971831, 64.13934426229508, 76.01652892561984, 68.23076923076923, 38.0, 47.32631578947368, 50.52422907488987, 56.472527472527474, 53.82648401826484, 120.0909090909091, 103.625, 100.53125, 92.78947368421052, 72.75, 149.192, 145.827868852459, 147.52252252252254, 155.2173913043478, 148.45283018867926, 138.60377358490567, 106.80473372781066, 92.86666666666666, 87.06060606060606, 147.4536082474227, 100.58823529411765, 130.63636363636363, 98.94285714285714, 96.0, 101.35714285714286,
7, 120.51612903225806, 125.70967741935483, 114.26315789473684, 110.95348837209302, 104.97916666666667, 124.56164383561644, 116.87254901960785, 115.16438356164383, 89.00970873786407, 85.80869565217391, 85.64935064935065, 90.21100917431193, 87.40196078431373, 85.84033613445378, 69.44444444444444, 85.79032258064517, 90.4065934065934, 82.12422360248448, 102.0909090909091, 139.52631578947367, 123.18181818181819, 121.1875, 93.88888888888889, 168.390243902439, 164.29113924050634, 164.6694214876033, 172.72857142857143, 164.97826086956522, 153.19565217391303, 143.57857142857142, 155.1494252873563, 142.22916666666666, 158.83673469387756, 101.6029411764706, 124.44444444444444, 102.34782608695652, 101.66666666666667, 102.77777777777777,
8, 122.63636363636364, 119.93939393939394, 137.75, 115.19672131147541, 106.93617021276596, 145.22916666666666, 157.77464788732394, 120.3125, 106.94, 91.45454545454545, 89.92424242424242, 94.90070921985816, 94.11764705882354, 107.87610619469027, 98.25, 95.97222222222223, 101.80597014925372, 86.2520325203252, 125.81818181818181, 149.14, 146.0, 126.68, 143.47826086956522, 173.28333333333333, 177.02666666666667, 186.98850574712642, 168.3877551020408, 177.953125, 163.08461538461538, 169.4878048780488, 143.24, 131.83116883116884, 156.42735042735043, 101.96629213483146, 112.13636363636364, 104.36263736263736, 97.22222222222223, 100.20338983050847,
9, 118.96875, 134.45, 134.88, 119.2, 107.0, 145.82142857142858, 117.46666666666667, 126.95238095238095, 121.92307692307692, 115.63302752293578, 121.38095238095238, 126.34814814814816, 99.45833333333333, 121.79381443298969, 99.42857142857143, 104.51428571428572, 110.8970588235294, 124.67961165048544, 133.22222222222223, 171.65, 162.16666666666666, 124.97142857142858, 148.97674418604652, 176.0857142857143, 174.22222222222223, 179.78787878787878, 165.84615384615384, 180.28, 172.0327868852459, 165.57575757575756, 128.41052631578947, 97.01948051948052, 141.99137931034483, 102.16494845360825, 128.53846153846155, 103.64285714285714, 98.75, 103.10526315789474,
