iteration, Cramer_ncLR0.00005_1, c51_1, c51_2, c51_3, c51_4, c51_5, double_q_1, double_q_2, double_q_3, double_q_4, double_q_5, dqn_1, dqn_2, dqn_3, dqn_4, dqn_5, iqn_1, iqn_2, iqn_3, iqn_4, iqn_5, prioritized_1, prioritized_2, prioritized_3, prioritized_4, prioritized_5, qrdqn_1, qrdqn_2, qrdqn_3, qrdqn_4, qrdqn_5, rainbow_1, rainbow_2, rainbow_3, rainbow_4, rainbow_5,
10, 65679.66101694915, 92176.92307692308, 92526.5306122449, 97092.30769230769, 98334.09090909091, 92301.96078431372, 86416.66666666667, 60268.25396825397, 77266.07142857143, 67717.85714285714, 66611.11111111111, 32886.58536585366, 34510.843373493975, 43211.39240506329, 38270.88607594937, 41179.74683544304, 74937.5, 70374.28571428571, 56744.61538461538, 53772.307692307695, 71825.35211267606, 41083.60655737705, 68926.22950819672, 71896.875, 62913.23529411765, 83800.0, 31274.285714285714, 20678.125, 22444.285714285714, 15764.285714285714, 23713.114754098362, 113198.3870967742, 108433.33333333333, 111666.10169491525, 119237.70491803279, 116848.27586206897,
11, 73989.6551724138, 89420.37037037036, 109663.04347826086, 107086.66666666667, 109566.66666666667, 84971.42857142857, 93336.50793650794, 73520.58823529411, 86377.77777777778, 65351.6129032258, 77233.33333333333, 33907.40740740741, 31659.302325581397, 49197.260273972606, 43205.06329113924, 42731.57894736842, 73160.3448275862, 59991.52542372881, 78757.37704918033, 92703.125, 76357.14285714286, 47960.34482758621, 52944.61538461538, 79425.42372881356, 47560.0, 74715.25423728813, 31306.944444444445, 21720.0, 32189.18918918919, 18743.589743589742, 23772.30769230769, 117706.55737704918, 109123.33333333333, 112823.72881355933, 117403.2258064516, 120212.06896551725,
12, 92734.61538461539, 94658.18181818182, 116416.32653061225, 109886.53846153847, 105834.14634146342, 106743.75, 93464.61538461539, 76047.76119402985, 66936.36363636363, 72256.89655172414, 85770.0, 35651.25, 41624.705882352944, 50458.44155844156, 28417.073170731706, 34053.94736842105, 79771.18644067796, 60527.083333333336, 75179.66101694915, 80969.49152542373, 68625.39682539682, 50371.64179104478, 62244.444444444445, 72856.45161290323, 37612.5, 75370.0, 33241.53846153846, 19550.746268656716, 38175.64102564102, 18464.0, 26213.846153846152, 114869.35483870968, 112208.33333333333, 114184.74576271187, 121055.93220338984, 118137.93103448275,
13, 98700.0, 106405.88235294117, 108402.04081632652, 105208.33333333333, 116666.66666666667, 114014.89361702128, 92975.40983606558, 69698.55072463768, 58898.30508474576, 76542.62295081967, 90319.04761904762, 38703.896103896106, 43343.58974358974, 44320.98765432099, 43701.282051282054, 39992.40506329114, 75128.81355932204, 61905.769230769234, 81801.6393442623, 81684.3137254902, 75588.52459016393, 52480.59701492537, 68805.08474576271, 50430.15873015873, 50639.393939393936, 64218.96551724138, 45239.705882352944, 16885.9375, 25720.89552238806, 21340.0, 41106.34920634921, 120311.66666666667, 117327.58620689655, 113651.66666666667, 124267.24137931035, 118985.9649122807,
14, 77771.69811320755, 107280.0, 117074.50980392157, 107978.94736842105, 110956.36363636363, 112929.54545454546, 96337.28813559322, 93066.66666666667, 89901.92307692308, 73240.32258064517, 96363.63636363637, 38753.333333333336, 40979.26829268293, 45418.51851851852, 46897.5, 50495.94594594595, 87692.5925925926, 44238.88888888889, 69993.10344827586, 81809.80392156863, 78522.80701754386, 42711.86440677966, 64382.75862068965, 61685.9649122807, 44430.0, 72475.0, 48383.58208955224, 22896.969696969696, 29471.428571428572, 23335.593220338982, 41100.0, 122942.37288135593, 114467.79661016949, 113976.78571428571, 128041.37931034483, 122645.61403508772,
15, 86758.82352941176, 102839.2156862745, 119693.33333333333, 107711.36363636363, 116225.92592592593, 119373.4693877551, 98944.06779661016, 93796.15384615384, 93660.37735849057, 85040.32258064517, 88005.26315789473, 33197.619047619046, 44637.66233766234, 52552.7027027027, 51774.39024390244, 52997.4025974026, 69792.98245614035, 53784.90566037736, 96594.8275862069, 63116.666666666664, 89273.21428571429, 45041.269841269845, 55141.379310344826, 56237.28813559322, 61496.42857142857, 64596.36363636364, 40022.388059701494, 30200.0, 36231.08108108108, 21350.909090909092, 41565.57377049181, 122325.42372881356, 120175.86206896552, 119106.77966101695, 130671.9298245614, 122300.0,
16, 87587.5, 111221.05263157895, 109800.0, 112276.0, 117113.2075471698, 114374.07407407407, 103740.38461538461, 86763.79310344828, 80958.0, 86746.03174603175, 92440.0, 40263.529411764706, 42606.25, 65951.42857142857, 52742.5, 49339.240506329115, 87643.33333333333, 69628.81355932204, 98968.0, 72893.87755102041, 79940.0, 56730.769230769234, 64328.0, 58228.813559322036, 66620.0, 72221.15384615384, 53795.77464788732, 35932.394366197186, 40340.50632911392, 22180.701754385966, 47801.69491525424, 127572.41379310345, 117593.22033898305, 118658.33333333333, 132057.8947368421, 122364.91228070176,
17, 87305.6603773585, 114841.81818181818, 118828.84615384616, 116576.92307692308, 112848.27586206897, 112747.27272727272, 101072.8813559322, 96377.96610169491, 83130.76923076923, 87872.58064516129, 93495.91836734694, 54406.17283950617, 45544.303797468354, 61834.28571428572, 52324.67532467532, 56085.52631578947, 91816.66666666667, 82094.44444444444, 92073.07692307692, 80116.66666666667, 77301.75438596492, 59028.333333333336, 67392.85714285714, 59980.0, 72025.92592592593, 75375.47169811321, 59644.117647058825, 28589.70588235294, 42617.5, 29280.32786885246, 49589.83050847457, 129643.10344827586, 122134.4827586207, 126803.44827586207, 132670.1754385965, 118584.21052631579,
18, 77383.01886792453, 121583.33333333333, 120869.09090909091, 123932.6530612245, 117910.71428571429, 119733.33333333333, 109010.90909090909, 100471.18644067796, 97746.42857142857, 96155.55555555556, 94678.72340425532, 46835.8024691358, 44770.73170731707, 60191.89189189189, 51894.59459459459, 57602.739726027394, 85148.97959183673, 94396.55172413793, 76767.30769230769, 84775.0, 94759.67741935483, 54971.929824561405, 67185.9649122807, 55201.639344262294, 63081.818181818184, 66911.11111111111, 59234.32835820896, 37065.15151515151, 45120.25316455696, 36490.47619047619, 29493.22033898305, 134696.42857142858, 120528.81355932204, 125371.9298245614, 135181.81818181818, 117251.72413793103,
19, 98258.18181818182, 118200.0, 124348.21428571429, 120127.77777777778, 123319.64285714286, 114092.72727272728, 100085.9375, 91988.52459016393, 95000.0, 95089.09090909091, 95440.74074074074, 52329.87012987013, 46469.135802469136, 60831.57894736842, 54004.05405405405, 70083.82352941176, 78264.15094339622, 92412.72727272728, 90101.81818181818, 91136.17021276595, 88449.15254237287, 48177.96610169492, 71632.0, 66351.92307692308, 67487.5, 68195.0, 59316.92307692308, 44617.391304347824, 48469.73684210526, 37612.307692307695, 36753.22580645161, 139089.0909090909, 123405.26315789473, 128868.42105263157, 135292.85714285713, 113595.0,
