iteration, Cramer_ncLR0.00005_1, Cramer_ncLR0.00005_2, Cramer_ncLR0.00005_3, c51_1, c51_2, c51_3, c51_4, c51_5, double_q_1, double_q_2, double_q_3, double_q_4, double_q_5, dqn_1, dqn_2, dqn_3, dqn_4, dqn_5, iqn_1, iqn_2, iqn_3, iqn_4, iqn_5, prioritized_1, prioritized_2, prioritized_3, prioritized_4, prioritized_5, qrdqn_1, qrdqn_2, qrdqn_3, qrdqn_4, qrdqn_5, rainbow_1, rainbow_2, rainbow_3, rainbow_4, rainbow_5,
10, -21.03125, -21.6, -21.14851485148515, -22.379310344827587, -21.75, -21.423728813559322, -21.91044776119403, -22.22222222222222, -20.095238095238095, -20.655172413793103, -19.64179104477612, -20.096774193548388, -19.904761904761905, -17.926605504587155, -19.084745762711865, -18.07547169811321, -18.73394495412844, -18.293577981651374, -20.30188679245283, -20.161290322580644, -19.649122807017545, -18.94736842105263, -20.310344827586206, -18.6046511627907, -19.206349206349206, -18.892307692307693, -18.666666666666668, -18.863636363636363, -21.076923076923077, -20.375, -20.697674418604652, -19.365853658536587, -20.864864864864863, -1.5555555555555556, -2.0, -1.7777777777777777, -1.5555555555555556, -0.6666666666666666,
11, -20.9375, -20.853658536585368, -20.484848484848484, -21.78125, -21.97142857142857, -21.77777777777778, -21.934426229508198, -21.908045977011493, -19.936507936507937, -19.413793103448278, -20.533333333333335, -20.296296296296298, -20.097560975609756, -18.311475409836067, -19.333333333333332, -18.01851851851852, -18.446428571428573, -18.537037037037038, -19.666666666666668, -19.193548387096776, -19.24590163934426, -18.666666666666668, -18.88, -18.745098039215687, -19.428571428571427, -18.58823529411765, -18.714285714285715, -18.193548387096776, -21.904761904761905, -21.57377049180328, -20.857142857142858, -20.933333333333334, -20.043478260869566, -2.0, -1.3333333333333333, -0.8888888888888888, -1.3333333333333333, -1.3333333333333333,
12, -20.642857142857142, -21.176470588235293, -19.56923076923077, -21.4, -21.04, -21.060606060606062, -22.072727272727274, -21.72972972972973, -20.07017543859649, -20.142857142857142, -19.551724137931036, -21.115384615384617, -20.22641509433962, -18.427350427350426, -19.11304347826087, -18.55, -19.28813559322034, -18.24074074074074, -19.565217391304348, -19.333333333333332, -18.06779661016949, -17.934426229508198, -18.48148148148148, -19.03448275862069, -18.125, -18.566666666666666, -18.10169491525424, -18.682926829268293, -21.8, -20.5, -20.428571428571427, -20.476190476190474, -20.652173913043477, -1.7777777777777777, -1.7777777777777777, -1.3333333333333333, -1.1111111111111112, -1.3333333333333333,
13, -20.254545454545454, -20.581818181818182, -19.534246575342465, -21.08108108108108, -21.575757575757574, -21.064935064935064, -21.714285714285715, -21.16417910447761, -20.596491228070175, -20.217391304347824, -19.333333333333332, -19.877551020408163, -20.523809523809526, -18.90740740740741, -18.81967213114754, -17.92920353982301, -18.265486725663717, -19.071428571428573, -18.48148148148148, -18.90909090909091, -18.36, -17.476190476190474, -18.62295081967213, -18.225352112676056, -18.30188679245283, -18.065573770491802, -17.89090909090909, -17.857142857142858, -21.0, -20.693877551020407, -20.048780487804876, -19.38095238095238, -20.1, -1.1111111111111112, -1.1111111111111112, -0.8888888888888888, -1.5555555555555556, -1.1111111111111112,
14, -20.62857142857143, -20.918032786885245, -20.0, -20.676056338028168, -20.857142857142858, -20.93975903614458, -20.576271186440678, -21.323529411764707, -19.68, -20.136363636363637, -18.22222222222222, -20.54237288135593, -19.818181818181817, -18.264150943396228, -18.104347826086958, -17.87037037037037, -17.41747572815534, -19.05785123966942, -18.058823529411764, -18.28, -18.96, -17.72, -18.43076923076923, -18.952380952380953, -17.03448275862069, -18.0, -18.38095238095238, -17.379310344827587, -20.564102564102566, -19.523809523809526, -20.64516129032258, -18.17391304347826, -19.714285714285715, -1.1111111111111112, -1.3333333333333333, -1.5555555555555556, -1.1111111111111112, -2.0,
15, -20.028169014084508, -21.428571428571427, -19.904761904761905, -20.80597014925373, -20.64516129032258, -20.666666666666668, -20.885714285714286, -20.86111111111111, -19.361702127659573, -19.53125, -18.615384615384617, -20.428571428571427, -19.20754716981132, -18.527272727272727, -18.512820512820515, -17.59259259259259, -17.871559633027523, -18.425925925925927, -18.107142857142858, -17.79310344827586, -19.185185185185187, -17.934426229508198, -19.163636363636364, -18.75, -17.660377358490567, -18.03448275862069, -18.375, -17.593220338983052, -19.80392156862745, -18.857142857142858, -20.08888888888889, -17.304347826086957, -19.16, -3.3333333333333335, -1.1111111111111112, -1.3333333333333333, -1.5555555555555556, -2.2222222222222223,
16, -19.636363636363637, -21.114754098360656, -19.396825396825395, -20.982456140350877, -20.53731343283582, -20.358974358974358, -21.142857142857142, -20.86842105263158, -19.45, -19.384615384615383, -19.483870967741936, -20.31578947368421, -20.452830188679247, -18.324786324786324, -17.495495495495497, -18.482758620689655, -18.160714285714285, -18.727272727272727, -16.620689655172413, -18.07547169811321, -18.37037037037037, -17.733333333333334, -17.540983606557376, -17.939393939393938, -17.849056603773583, -17.523809523809526, -17.625, -16.96551724137931, -19.44, -18.07547169811321, -19.163636363636364, -17.40625, -18.904761904761905, -2.2222222222222223, -2.0, -0.6666666666666666, -2.0, -2.6666666666666665,
17, -20.083333333333332, -19.674418604651162, -19.565217391304348, -20.176470588235293, -20.202898550724637, -19.662337662337663, -20.878048780487806, -20.46875, -19.25, -18.62686567164179, -19.555555555555557, -19.853658536585368, -19.353846153846153, -18.875, -18.0, -18.88695652173913, -18.296296296296298, -18.61946902654867, -17.642857142857142, -17.344827586206897, -17.49206349206349, -17.46031746031746, -17.533333333333335, -18.54237288135593, -17.56923076923077, -18.666666666666668, -16.980392156862745, -18.857142857142858, -18.20689655172414, -17.868852459016395, -20.085106382978722, -17.655172413793103, -20.208333333333332, -2.0, -1.1111111111111112, -0.4444444444444444, -0.8888888888888888, -1.1111111111111112,
18, -20.408163265306122, -20.0, -18.901960784313726, -19.698630136986303, -19.68831168831169, -20.205128205128204, -20.430379746835442, -20.416666666666668, -19.0, -19.21311475409836, -18.88888888888889, -20.0, -18.150943396226417, -18.205607476635514, -17.74074074074074, -18.607142857142858, -18.490909090909092, -18.333333333333332, -15.74074074074074, -18.166666666666668, -17.650793650793652, -17.6, -17.076923076923077, -18.170212765957448, -18.76923076923077, -18.6, -16.952380952380953, -17.333333333333332, -18.271186440677965, -18.53846153846154, -19.121951219512194, -17.559322033898304, -19.433962264150942, -1.5555555555555556, -1.3333333333333333, -0.8888888888888888, -1.3333333333333333, -3.3333333333333335,
19, -19.363636363636363, -20.610169491525422, -18.5, -19.970588235294116, -19.16417910447761, -20.54054054054054, -20.766666666666666, -19.65, -17.82608695652174, -19.015873015873016, -18.8135593220339, -20.782608695652176, -19.162790697674417, -17.844827586206897, -17.102803738317757, -18.385964912280702, -18.892561983471076, -18.46846846846847, -16.65573770491803, -16.733333333333334, -16.24561403508772, -16.666666666666668, -17.652173913043477, -17.11111111111111, -17.52238805970149, -17.220338983050848, -17.476923076923075, -16.763636363636362, -18.16, -17.633333333333333, -19.4468085106383, -17.115384615384617, -18.962962962962962, -1.5555555555555556, -1.3333333333333333, -0.8888888888888888, -1.5555555555555556, -2.8,
