iteration, Cramer_ncLR0.00005_1, Cramer_ncLR0.00005_3, c51_1, c51_2, c51_3, c51_4, c51_5, double_q_1, double_q_2, double_q_3, double_q_4, double_q_5, dqn_1, dqn_2, dqn_3, dqn_4, dqn_5, iqn_1, iqn_2, iqn_3, iqn_4, iqn_5, prioritized_1, prioritized_2, prioritized_3, prioritized_4, prioritized_5, qrdqn_1, qrdqn_2, qrdqn_3, qrdqn_4, qrdqn_5, rainbow_1, rainbow_2, rainbow_3, rainbow_4, rainbow_5,
15, 1068.1666666666667, 1179.6875, 1241.6875, 1292.3333333333333, 1215.0625, 907.6818181818181, 1415.0, 818.1739130434783, 907.7142857142857, 1002.0526315789474, 791.5652173913044, 1037.5, 447.94444444444446, 374.3414634146341, 497.5882352941176, 372.7, 420.05263157894734, 1611.0, 1385.0714285714287, 1459.4615384615386, 1463.0714285714287, 1389.2142857142858, 1600.0833333333333, 1446.5714285714287, 1258.1875, 1513.923076923077, 1561.6153846153845, 1059.0, 1104.7058823529412, 978.5263157894736, 1115.8235294117646, 966.35, 2207.222222222222, 2028.2, 2254.0, 2223.5555555555557, 2130.4,
16, 1307.3333333333333, 1434.357142857143, 1292.5333333333333, 1364.357142857143, 1232.0, 894.1818181818181, 1531.6923076923076, 975.5263157894736, 1010.6842105263158, 880.7619047619048, 977.0, 1155.5294117647059, 385.0, 408.5263157894737, 423.10526315789474, 378.45, 367.3170731707317, 1745.090909090909, 1283.3333333333333, 1365.5714285714287, 1463.857142857143, 1437.0, 1594.076923076923, 1443.357142857143, 1713.6666666666667, 1578.6923076923076, 1548.076923076923, 1207.75, 1163.75, 1047.3333333333333, 1254.6875, 1133.235294117647, 2014.4, 2119.4, 2269.6666666666665, 2145.0, 2147.0,
17, 1216.625, 1416.857142857143, 1263.1875, 1236.625, 1025.7894736842106, 1009.8, 1481.6923076923076, 952.8, 938.0, 728.96, 799.3636363636364, 912.7, 388.7, 454.8333333333333, 422.9189189189189, 423.6216216216216, 395.6923076923077, 1825.8181818181818, 1557.0, 1577.4166666666667, 1649.6666666666667, 1731.75, 1599.3333333333333, 1696.4166666666667, 1459.8461538461538, 1445.0714285714287, 1577.2307692307693, 1141.8235294117646, 1404.2857142857142, 1033.2222222222222, 1279.6, 1085.111111111111, 2091.5, 2075.5, 2279.5555555555557, 2143.8888888888887, 2207.1111111111113,
18, 1305.9333333333334, 1432.5, 1069.157894736842, 1414.0714285714287, 1019.55, 894.0, 1443.5, 820.304347826087, 870.5714285714286, 875.8571428571429, 899.047619047619, 889.4285714285714, 364.42857142857144, 438.2162162162162, 356.42857142857144, 387.9512195121951, 432.1388888888889, 1829.090909090909, 1881.4, 1492.8461538461538, 1652.8333333333333, 1625.6666666666667, 1495.4615384615386, 1838.8181818181818, 1455.0714285714287, 1746.0, 1582.5384615384614, 1312.8666666666666, 1283.4, 1182.5, 1286.2666666666667, 1200.1875, 2055.3, 2179.777777777778, 2341.1111111111113, 2108.7, 2305.6666666666665,
19, 1453.642857142857, 1840.3636363636363, 1169.2941176470588, 1535.6923076923076, 1155.4705882352941, 1146.8235294117646, 1358.4, 870.5909090909091, 927.65, 1004.8421052631579, 814.2173913043479, 909.3333333333334, 325.5, 457.3333333333333, 364.0, 336.8636363636364, 364.6666666666667, 1776.909090909091, 1584.25, 1719.75, 1721.3333333333333, 1943.5, 1735.8333333333333, 1562.5384615384614, 1434.0, 1532.6923076923076, 1649.25, 1195.3125, 1384.142857142857, 1363.5714285714287, 1200.8125, 1178.875, 2205.777777777778, 2124.3333333333335, 2259.6666666666665, 2253.6666666666665, 2180.8888888888887,
20, 1314.4285714285713, 1553.0, 1472.0714285714287, 1339.9285714285713, 1292.75, 1355.5, 1686.6666666666667, 687.7692307692307, 911.5, 791.1666666666666, 1016.4736842105264, 861.0909090909091, 398.28205128205127, 410.6923076923077, 290.2857142857143, 359.6341463414634, 331.2608695652174, 1901.2727272727273, 1726.5, 1503.0, 1800.090909090909, 1914.2, 1639.0, 1366.2142857142858, 1358.3333333333333, 1446.5, 1369.8, 1527.4615384615386, 1206.3125, 1627.0, 1285.6, 1241.1875, 2247.8888888888887, 2243.8888888888887, 2290.6666666666665, 2163.3333333333335, 2135.8888888888887,
21, 1517.076923076923, 1932.0, 1442.0714285714287, 1516.923076923077, 1373.2666666666667, 1427.357142857143, 1593.6666666666667, 897.1428571428571, 916.4761904761905, 925.35, 1038.2777777777778, 701.7692307692307, 341.8636363636364, 419.2631578947368, 354.07142857142856, 364.4634146341463, 355.3809523809524, 1815.3636363636363, 1732.1666666666667, 1574.4615384615386, 1704.6666666666667, 1799.7272727272727, 1736.7272727272727, 1875.7272727272727, 1421.7857142857142, 1603.6153846153845, 1354.1333333333334, 1371.2857142857142, 1631.3333333333333, 1526.923076923077, 1305.9333333333334, 1398.142857142857, 2148.222222222222, 2180.6666666666665, 2296.4444444444443, 2187.222222222222, 2289.222222222222,
22, 1519.5384615384614, 1456.142857142857, 1319.0, 1573.3076923076924, 1466.0, 1483.2307692307693, 1607.0, 942.45, 942.95, 909.2380952380952, 803.3478260869565, 921.2380952380952, 338.83720930232556, 385.275, 350.8809523809524, 368.42857142857144, 418.1081081081081, 1868.1818181818182, 1808.2727272727273, 1604.6923076923076, 1957.2, 1888.0, 1715.9166666666667, 1572.5384615384614, 1434.357142857143, 1644.9166666666667, 1349.2666666666667, 1391.857142857143, 1593.75, 1497.3846153846155, 1333.5333333333333, 1489.4615384615386, 2074.7, 2202.4444444444443, 2190.4444444444443, 2292.5555555555557, 2336.1111111111113,
23, 1809.3636363636363, 1843.3636363636363, 1568.3846153846155, 1542.076923076923, 1375.0, 1476.0, 1706.5, 948.75, 858.4285714285714, 1058.2222222222222, 851.3636363636364, 817.8260869565217, 376.3414634146341, 397.875, 373.125, 384.85, 409.44736842105266, 2087.7, 1956.1, 1804.1818181818182, 1691.909090909091, 1809.7272727272727, 1784.5454545454545, 1399.2857142857142, 1339.9333333333334, 1793.090909090909, 1419.357142857143, 1501.3076923076924, 1487.5384615384614, 1681.5, 1483.1538461538462, 1468.6153846153845, 2306.777777777778, 2215.777777777778, 2258.6666666666665, 2208.3333333333335, 2210.6666666666665,
24, 1522.8461538461538, 1783.0, 1545.923076923077, 1575.076923076923, 1589.5384615384614, 1432.7857142857142, 1555.4615384615386, 725.84, 953.7368421052631, 752.9583333333334, 771.25, 859.1904761904761, 340.8636363636364, 391.4871794871795, 340.1904761904762, 402.94871794871796, 410.35135135135135, 2048.7, 1738.2727272727273, 1832.5454545454545, 1803.6363636363637, 1913.1, 1795.5454545454545, 1541.3076923076924, 1444.4285714285713, 1885.2, 1610.3333333333333, 1404.4285714285713, 1641.5, 1563.076923076923, 1377.357142857143, 1549.5384615384614, 2107.1, 2234.3333333333335, 2280.222222222222, 2259.0, 2302.222222222222,
25, 1529.3846153846155, 1737.2727272727273, 1564.8461538461538, 1211.2941176470588, 1554.6153846153845, 1630.0833333333333, 1711.0833333333333, 849.0, 956.15, 834.2272727272727, 796.0434782608696, 729.16, 313.84444444444443, 374.4634146341463, 396.2307692307692, 370.225, 305.3404255319149, 2134.222222222222, 1824.7272727272727, 1983.3, 1947.6, 2116.4444444444443, 1556.923076923077, 1727.8333333333333, 1485.9285714285713, 1724.6666666666667, 1666.25, 1546.3076923076924, 1433.7857142857142, 1356.7857142857142, 1548.076923076923, 1352.8666666666666, 2238.777777777778, 2243.1111111111113, 2264.1111111111113, 2335.4444444444443, 2160.1111111111113,
26, 1696.4166666666667, 1746.25, 1696.0, 1467.3846153846155, 1467.2857142857142, 1447.142857142857, 1625.3333333333333, 927.6, 555.6451612903226, 931.8571428571429, 949.35, 777.2083333333334, 341.51162790697674, 308.4782608695652, 351.13953488372096, 383.85, 359.3333333333333, 2074.9, 1728.0833333333333, 1979.3, 1976.0, 1963.2, 1599.4615384615386, 1365.6666666666667, 1426.9285714285713, 1443.1538461538462, 1697.6666666666667, 1379.857142857143, 1535.3076923076924, 1453.7692307692307, 1805.7272727272727, 1347.7142857142858, 2260.222222222222, 2223.4444444444443, 2329.6666666666665, 2269.1111111111113, 2224.6666666666665,
27, 1602.6153846153845, 1600.3846153846155, 1510.1538461538462, 1478.2307692307693, 1596.5, 1351.5333333333333, 1553.3076923076924, 870.7142857142857, 780.2608695652174, 659.6071428571429, 838.1818181818181, 768.7916666666666, 359.1219512195122, 353.4878048780488, 359.3095238095238, 357.8048780487805, 327.4130434782609, 1963.5, 2091.6, 1859.2727272727273, 1777.909090909091, 2020.0, 1472.0714285714287, 1387.0714285714287, 1308.7333333333333, 1589.2307692307693, 1610.1538461538462, 1461.2142857142858, 1405.9285714285713, 1486.0, 1643.0833333333333, 1431.642857142857, 2235.0, 2319.1111111111113, 2299.3333333333335, 2131.1111111111113, 2284.6666666666665,
28, 1737.3333333333333, 1474.0, 1883.1818181818182, 1494.6153846153845, 1879.4545454545455, 1624.5, 1716.9166666666667, 677.4615384615385, 759.125, 303.98148148148147, 755.32, 946.05, 337.5952380952381, 282.75, 373.6, 373.219512195122, 389.8205128205128, 2122.0, 1903.3, 2020.5, 2061.3, 1977.4, 1693.5, 1105.4444444444443, 1364.8, 1676.75, 1253.875, 1533.923076923077, 1455.2857142857142, 1534.4615384615386, 1708.8333333333333, 1711.75, 2249.0, 2122.0, 2302.5555555555557, 2300.222222222222, 2170.5555555555557,
29, 1807.2727272727273, 1876.7272727272727, 1712.3333333333333, 1536.8461538461538, 1714.9166666666667, 1504.5384615384614, 1785.0, 828.0434782608696, 699.6538461538462, 331.54901960784315, 700.9629629629629, 967.85, 337.5777777777778, 339.1162790697674, 352.45238095238096, 393.53846153846155, 380.7560975609756, 1957.4, 2043.3, 2189.1111111111113, 1822.5454545454545, 1851.909090909091, 1581.6153846153845, 1190.0625, 1467.9285714285713, 1719.3333333333333, 1807.6363636363637, 1337.2, 1461.9285714285713, 1460.357142857143, 1592.0833333333333, 1623.3333333333333, 2267.6666666666665, 2114.8, 2276.222222222222, 2176.0, 2277.5555555555557,
30, 1813.3636363636363, 1922.9, 1810.7272727272727, 1747.9166666666667, 1676.75, 1630.25, 1942.4, 928.85, 782.625, 202.86301369863014, 263.8688524590164, 871.6666666666666, 448.74285714285713, 362.7073170731707, 351.07142857142856, 349.0238095238095, 339.93023255813955, 2035.9, 2154.5555555555557, 1913.6363636363637, 1891.1818181818182, 2020.9, 1602.0833333333333, 1240.1875, 1569.2307692307693, 1686.8333333333333, 1814.2727272727273, 1659.75, 1420.2857142857142, 1489.4615384615386, 1777.5454545454545, 1458.5, 2235.0, 2198.5555555555557, 2297.4444444444443, 2180.222222222222, 2336.0,
31, 1617.5833333333333, 1733.1666666666667, 1831.7272727272727, 1576.8461538461538, 1775.909090909091, 1887.6363636363637, 1953.5, 907.3809523809524, 943.1, 202.31506849315068, 235.83333333333334, 901.3333333333334, 386.675, 346.7906976744186, 305.6304347826087, 384.64102564102564, 388.25, 2080.0, 2001.7, 1873.0, 2117.777777777778, 2005.8, 1700.1666666666667, 1238.0, 1647.3333333333333, 1545.4615384615386, 1516.7692307692307, 1463.6923076923076, 1581.5384615384614, 1498.0, 1675.6666666666667, 1361.2, 2124.7, 2198.777777777778, 2332.4444444444443, 2336.8888888888887, 2297.6666666666665,
32, 1630.4166666666667, 2043.0, 1865.4545454545455, 1492.7692307692307, 1556.6153846153845, 1802.2727272727273, 1959.0, 950.9, 907.4285714285714, 235.8181818181818, 229.8955223880597, 856.1818181818181, 345.0, 395.225, 332.95348837209303, 354.27906976744185, 358.95238095238096, 2281.777777777778, 2013.3, 2101.1111111111113, 2058.4, 1928.7, 1378.2, 1361.5333333333333, 1642.25, 1453.7857142857142, 1488.8461538461538, 1559.5384615384614, 1542.923076923077, 1687.75, 1564.3846153846155, 1652.25, 2275.222222222222, 2165.5555555555557, 2241.5555555555557, 2247.222222222222, 2212.3333333333335,
33, 1855.090909090909, 2033.5, 1855.8181818181818, 1564.3846153846155, 1544.3846153846155, 1719.5, 1730.8333333333333, 763.0, 919.05, 321.5769230769231, 243.421875, 853.2272727272727, 324.2608695652174, 354.6585365853659, 328.3720930232558, 375.3809523809524, 386.12820512820514, 1984.0, 1977.0, 2044.8, 2112.2, 1781.4545454545455, 1469.0, 1522.6153846153845, 1555.3846153846155, 1648.3333333333333, 1696.3333333333333, 1555.4615384615386, 1498.923076923077, 1430.0, 1388.0714285714287, 1526.7692307692307, 2190.4444444444443, 2138.1111111111113, 2258.0, 2215.8888888888887, 2241.4444444444443,
34, 1765.8181818181818, 1755.2727272727273, 1873.5, 1533.3846153846155, 1692.75, 1684.0833333333333, 1892.0, 921.5, 778.375, 553.5757575757576, 323.9019607843137, 801.8260869565217, 354.1904761904762, 402.87179487179486, 334.74418604651163, 223.921875, 386.75, 1919.0, 2065.3, 2023.1, 2058.2, 2161.5555555555557, 1843.6363636363637, 1421.642857142857, 1455.2857142857142, 1606.5833333333333, 1391.142857142857, 1705.25, 1757.4545454545455, 1374.7333333333333, 1550.6153846153845, 1473.0714285714287, 2258.0, 2214.0, 2283.5555555555557, 2282.222222222222, 2258.5555555555557,
35, 1720.5833333333333, 2015.0, 1821.909090909091, 1437.4285714285713, 1692.0, 1848.7272727272727, 1917.2727272727273, 957.3, 796.7391304347826, 814.6521739130435, 511.9428571428571, 909.0, 376.5365853658537, 373.5121951219512, 395.8205128205128, 216.8181818181818, 392.6923076923077, 2203.8888888888887, 2039.2, 2174.0, 2060.9, 2059.3, 1665.9166666666667, 1479.9285714285713, 1580.076923076923, 1439.4285714285713, 1347.2857142857142, 1517.3846153846155, 1875.3636363636363, 1714.9166666666667, 1648.0, 1546.0, 2193.1111111111113, 2221.777777777778, 2240.6666666666665, 2251.777777777778, 2253.4444444444443,
36, 2025.2, 1943.7, 1721.090909090909, 1631.0, 1642.25, 1600.25, 1856.2727272727273, 830.8636363636364, 765.5, 764.28, 655.0, 823.7272727272727, 370.6, 405.20512820512823, 354.9761904761905, 353.5952380952381, 338.46666666666664, 2168.222222222222, 2139.777777777778, 1985.6, 2073.5, 1875.909090909091, 1699.75, 1518.3076923076924, 1807.1818181818182, 1457.4285714285713, 1344.2, 1728.3333333333333, 1585.6923076923076, 1830.6363636363637, 1478.3076923076924, 1606.8333333333333, 2174.4444444444443, 2208.1111111111113, 2295.8888888888887, 2202.5555555555557, 2253.4444444444443,
37, 1955.6, 1763.0, 1791.8181818181818, 1826.909090909091, 1582.076923076923, 1749.3636363636363, 1807.909090909091, 796.5217391304348, 843.6363636363636, 815.5652173913044, 674.3214285714286, 907.4761904761905, 330.15909090909093, 403.4871794871795, 393.5897435897436, 372.75, 357.8809523809524, 2222.4444444444443, 1990.1, 1900.8181818181818, 1928.8, 2051.9, 1539.1538461538462, 1716.8333333333333, 1692.0, 1416.2142857142858, 1483.7857142857142, 1542.3846153846155, 1660.5833333333333, 1685.4166666666667, 1656.25, 1368.1333333333334, 2197.8888888888887, 2330.8888888888887, 2293.0, 2283.1111111111113, 2193.6666666666665,
38, 1881.3636363636363, 1760.6666666666667, 1907.1818181818182, 1527.7692307692307, 1867.8181818181818, 1526.076923076923, 1928.5, 794.9166666666666, 558.3939393939394, 881.4285714285714, 759.7083333333334, 708.1153846153846, 340.22222222222223, 382.4146341463415, 382.325, 381.6, 340.2325581395349, 2241.5555555555557, 2115.9, 1857.0, 2110.222222222222, 2247.5555555555557, 1600.076923076923, 1646.1666666666667, 1566.6153846153845, 1611.5384615384614, 1572.6923076923076, 1689.25, 1720.3333333333333, 1781.6363636363637, 1879.6363636363637, 1859.5454545454545, 2276.8888888888887, 2285.4444444444443, 2249.4444444444443, 2163.1111111111113, 2219.6666666666665,
39, 1852.0, 1836.8181818181818, 1504.6923076923076, 1293.3333333333333, 1440.4285714285713, 1572.3076923076924, 1984.7, 376.89130434782606, 417.51162790697674, 825.8695652173913, 939.75, 901.6666666666666, 362.4878048780488, 363.0952380952381, 384.0, 318.70454545454544, 326.95454545454544, 2082.1, 2097.6, 2041.5, 2125.0, 2131.1, 1830.8181818181818, 1567.923076923077, 1863.5454545454545, 1483.5714285714287, 1715.1666666666667, 1878.5454545454545, 1770.6363636363637, 1853.6363636363637, 1578.1666666666667, 1642.0, 2243.777777777778, 2127.5555555555557, 2339.8888888888887, 2256.5555555555557, 2256.222222222222,
40, 1641.1666666666667, 1725.4166666666667, 1612.5, 1473.7857142857142, 1948.2, 1825.4545454545455, 1993.2, 321.13461538461536, 248.77777777777777, 685.8518518518518, 782.5416666666666, 868.6818181818181, 423.4166666666667, 374.8048780487805, 345.6744186046512, 288.7843137254902, 346.3333333333333, 2197.777777777778, 2095.5, 2110.2, 2270.4444444444443, 2057.6, 1806.2727272727273, 1799.6363636363637, 1483.357142857143, 1569.8461538461538, 1701.3333333333333, 1602.25, 1810.7272727272727, 1861.0, 1786.4545454545455, 1602.3846153846155, 2272.8888888888887, 2088.4, 2241.5555555555557, 2288.0, 2182.4444444444443,
41, 2109.7, 1880.2727272727273, 1932.8, 1719.5, 1579.6153846153845, 1914.3636363636363, 1945.6, 522.0571428571428, 309.48148148148147, 666.4642857142857, 654.3214285714286, 912.1428571428571, 440.1111111111111, 416.10526315789474, 379.7435897435897, 297.1, 282.8235294117647, 2194.5555555555557, 2119.4444444444443, 1840.6363636363637, 2091.1, 1913.8, 2014.1, 1643.9166666666667, 1597.7692307692307, 1669.75, 1495.8461538461538, 1802.090909090909, 1551.6153846153845, 2163.0, 1975.4, 1641.6666666666667, 2323.8888888888887, 2333.6666666666665, 2280.1111111111113, 2202.1111111111113, 2263.777777777778,
42, 1655.5, 1954.4, 1424.642857142857, 1563.7692307692307, 1633.25, 1809.4545454545455, 1892.6, 577.25, 320.53846153846155, 640.3793103448276, 659.5357142857143, 859.8181818181819, 428.4054054054054, 385.20512820512823, 355.7906976744186, 302.3, 363.3658536585366, 2178.8888888888887, 2266.8888888888887, 2051.2, 1992.9, 2078.3, 1786.7272727272727, 1610.5833333333333, 1573.4615384615386, 1600.3846153846155, 1521.3076923076924, 1820.5454545454545, 1839.4545454545455, 1884.1818181818182, 1708.5833333333333, 1756.909090909091, 2298.4444444444443, 2235.6666666666665, 2216.3333333333335, 2192.5555555555557, 2294.5555555555557,
43, 1721.0, 1729.1818181818182, 1620.0, 1653.5833333333333, 1778.090909090909, 1602.923076923077, 1624.0, 648.0, 400.90909090909093, 770.0, 641.6551724137931, 1013.7368421052631, 386.25, 347.0, 378.8536585365854, 282.50943396226415, 401.8974358974359, 2134.8888888888887, 2021.1, 1981.5, 2092.3, 2267.3333333333335, 1707.8181818181818, 1743.0833333333333, 1232.375, 1630.0833333333333, 1393.7142857142858, 1890.7272727272727, 1680.8333333333333, 1763.2727272727273, 1719.25, 1661.6666666666667, 2284.8888888888887, 2205.222222222222, 2289.8888888888887, 2140.1111111111113, 2221.6666666666665,
