iteration, Cramer_ncLR0.00005_1, c51_1, c51_2, c51_3, c51_4, c51_5, double_q_1, double_q_2, double_q_3, double_q_4, double_q_5, dqn_1, dqn_2, dqn_3, dqn_4, dqn_5, iqn_1, iqn_2, iqn_3, iqn_4, iqn_5, prioritized_1, prioritized_2, prioritized_3, prioritized_4, prioritized_5, qrdqn_1, qrdqn_2, qrdqn_3, qrdqn_4, qrdqn_5, rainbow_1, rainbow_2, rainbow_3, rainbow_4, rainbow_5,
10, 5569.836065573771, 5996.076923076923, 5491.58940397351, 4783.75, 5745.612903225807, 5536.554054054054, 4092.2705314009663, 4685.314009661835, 4287.263157894737, 4034.804469273743, 3772.570093457944, 3021.9327731092435, 2994.851063829787, 2727.0175438596493, 3201.5, 3258.3982683982686, 5986.631578947368, 4952.619047619048, 5521.515151515152, 5218.611111111111, 7212.941176470588, 5544.68253968254, 4764.657534246576, 5141.486486486487, 5219.664429530201, 5032.967741935484, 4800.075757575758, 5809.6551724137935, 5050.4838709677415, 7667.047619047619, 5589.150326797386, 60456.92307692308, 16954.5, 27570.714285714286, 61210.90909090909, 50810.5,
11, 5946.044776119403, 5631.751824817518, 5925.472972972973, 5286.729559748428, 6169.448275862069, 5822.5352112676055, 3720.095238095238, 5226.560846560847, 5139.217877094972, 3978.774509803922, 4616.534090909091, 3354.9321266968327, 3008.122448979592, 3487.7184466019417, 3408.4848484848485, 3479.860465116279, 5974.090909090909, 5615.333333333333, 6664.067796610169, 5679.428571428572, 8867.10843373494, 6676.238532110092, 4777.142857142857, 5794.832214765101, 5404.3165467625895, 6118.512396694215, 4826.283783783784, 5917.534246575343, 5780.0, 9292.941176470587, 5520.0, 65120.26315789474, 15647.254901960785, 26306.5625, 33390.90909090909, 57726.666666666664,
12, 5846.099290780142, 6128.731343283582, 5668.4177215189875, 5567.405063291139, 6242.962962962963, 6043.430656934306, 4174.684210526316, 5020.820512820513, 4483.589743589743, 4206.331658291458, 4535.7360406091375, 3045.531914893617, 3279.074889867841, 3011.160714285714, 3563.9583333333335, 3530.7522123893805, 6984.430379746836, 6262.021276595745, 6717.3239436619715, 7465.357142857143, 8614.597701149425, 5724.0157480314965, 5857.033898305085, 6840.967741935484, 5792.88, 6505.963302752293, 6235.294117647059, 5839.308176100629, 5632.59067357513, 8929.69387755102, 6306.645569620253, 79654.83870967742, 19547.954545454544, 29018.75, 31466.81818181818, 50314.09090909091,
13, 6242.377622377622, 6485.839416058394, 6409.136690647482, 5579.470588235294, 6630.227272727273, 6542.4, 5227.0, 5256.20320855615, 5231.3450292397665, 4232.074468085107, 5009.542857142857, 2931.297709923664, 3031.991525423729, 3329.1928251121076, 3375.8260869565215, 3429.7379912663755, 6298.152173913043, 7663.9240506329115, 7412.456140350877, 7150.786516853933, 7214.45652173913, 6244.871794871795, 6428.448275862069, 7120.092592592592, 5304.263565891473, 6655.641025641025, 7025.764705882353, 6152.4390243902435, 6775.393939393939, 8341.801801801801, 7146.396396396396, 74281.875, 20581.162790697676, 29633.214285714286, 53982.307692307695, 47019.545454545456,
14, 6636.544117647059, 6837.669172932331, 6339.677419354839, 5635.325443786982, 6552.624113475177, 6945.075757575758, 5454.457831325301, 5949.0, 5706.428571428572, 4907.182320441989, 5843.397435897436, 2797.2262773722628, 3350.3389830508477, 3121.5966386554624, 3774.1255605381166, 3555.940170940171, 6533.076923076923, 7339.759036144578, 8128.888888888889, 6664.193548387097, 7717.605633802817, 6380.909090909091, 5968.425196850394, 7623.203883495145, 5779.918032786885, 5924.444444444444, 7448.387096774193, 6482.792792792793, 6766.8707482993195, 6643.880597014925, 7421.3861386138615, 67111.62162162163, 15901.454545454546, 19361.951219512193, 51991.53846153846, 57754.0,
15, 7944.423076923077, 7337.2180451127815, 6806.8387096774195, 6396.282051282052, 6281.0489510489515, 6825.314685314685, 5672.546583850932, 6176.0, 5679.1558441558445, 4630.056497175141, 5612.857142857143, 3158.7295081967213, 2908.9056603773583, 3221.518987341772, 3474.7008547008545, 3075.8921161825724, 7246.7532467532465, 8593.965517241379, 8902.045454545454, 8665.6, 8695.42372881356, 6661.666666666667, 5887.355371900827, 7702.692307692308, 5823.492063492064, 6408.2677165354335, 7252.03125, 7521.698113207547, 6604.671532846715, 7224.770642201835, 6913.565217391304, 82742.06896551725, 20044.166666666668, 24073.947368421053, 30753.333333333332, 52763.63636363636,
16, 8061.181818181818, 6873.571428571428, 7367.050359712231, 6529.142857142857, 6505.244755244756, 6807.583892617449, 5840.484848484848, 6873.6, 6242.281879194631, 5274.857142857143, 5340.852272727273, 3478.0, 3698.8362068965516, 3347.18487394958, 3656.1187214611873, 3491.459227467811, 8701.71875, 8622.67857142857, 7936.0, 7803.037974683544, 9954.754098360656, 6990.854700854701, 5762.9838709677415, 8190.34188034188, 4944.179104477612, 6818.0, 6512.626262626262, 7517.714285714285, 7477.669172932331, 7870.654205607477, 6987.232142857143, 82413.87096774194, 18845.714285714286, 26281.14285714286, 38216.11111111111, 52150.90909090909,
17, 8425.346534653465, 6918.0952380952385, 7923.7593984962405, 5908.726114649681, 7023.356643356643, 7299.133858267716, 5523.218390804598, 6222.890173410405, 5850.566037735849, 4829.028571428571, 4427.380952380952, 3671.2820512820513, 3564.91452991453, 3286.0425531914893, 3215.3164556962024, 3878.0263157894738, 8490.625, 8704.82142857143, 9771.351351351352, 8118.648648648648, 10188.983050847457, 7509.0291262135925, 6439.469026548672, 8254.752475247526, 6307.456140350877, 7026.725663716814, 5725.454545454545, 7542.061855670103, 7725.793650793651, 7966.129032258064, 6553.577235772358, 70084.41176470589, 18799.166666666668, 22361.162790697676, 46824.28571428572, 57343.80952380953,
18, 7644.690265486725, 7200.068965517241, 7369.787234042553, 6013.333333333333, 6756.388888888889, 7247.692307692308, 5945.7594936708865, 6718.143712574851, 6138.795180722892, 5356.962025316456, 4608.73786407767, 3555.0660792951544, 3429.4166666666665, 3249.1928251121076, 3274.6351931330473, 3684.759825327511, 9368.529411764706, 8558.035714285714, 8806.727272727272, 8438.333333333334, 9911.803278688525, 7048.125, 6647.0, 7586.890756302521, 7010.0, 7372.5, 5999.347826086957, 7815.569620253164, 7873.846153846154, 7530.50505050505, 7973.148148148148, 102560.4, 16290.0, 19895.0, 38583.68421052631, 48065.833333333336,
19, 7429.411764705882, 7194.142857142857, 7177.828947368421, 5956.358024691358, 7620.873015873016, 7022.137404580153, 5758.235294117647, 6606.835443037975, 6773.916083916084, 5755.419354838709, 4642.56038647343, 3201.36, 3372.2881355932204, 3488.851063829787, 3628.942731277533, 3629.659574468085, 8540.410958904109, 9807.551020408164, 10815.0, 9591.71875, 9037.118644067798, 7071.621621621622, 5678.412698412699, 7004.603174603175, 6681.071428571428, 6965.327868852459, 6483.037974683544, 8700.617283950618, 7628.512396694215, 7262.35294117647, 7548.1578947368425, 77985.9375, 16426.0, 24789.736842105263, 37102.0, 60045.23809523809,
20, 8256.055045871559, 8166.363636363636, 6651.840490797546, 6261.806451612903, 6407.935483870968, 7400.579710144928, 6291.602564102564, 7851.526717557252, 6399.666666666667, 5934.96644295302, 5541.91011235955, 3047.2137404580153, 3260.968992248062, 3143.8056680161944, 3352.532751091703, 3579.285714285714, 9930.754716981131, 9508.888888888889, 12386.42857142857, 8610.13698630137, 11542.666666666666, 8357.09677419355, 5390.152671755725, 7858.482142857143, 7062.300884955752, 6895.593220338983, 7116.666666666667, 8341.714285714286, 7629.76, 7778.691588785046, 8974.857142857143, 78740.625, 16503.275862068964, 24896.216216216217, 28210.0, 51852.8,
21, 8428.962264150943, 7874.461538461538, 6672.831325301205, 6178.475609756098, 7221.185185185185, 7028.231292517007, 6313.774834437086, 7763.481481481482, 6609.463087248322, 6207.662337662337, 5906.190476190476, 3138.230769230769, 3239.404761904762, 2971.1462450592885, 3274.7520661157023, 3861.0087719298244, 11993.023255813954, 9794.0, 11441.935483870968, 9186.527777777777, 11020.4, 7782.395833333333, 5824.285714285715, 8459.807692307691, 5878.273381294964, 6185.93984962406, 7764.473684210527, 8390.483870967742, 7562.19696969697, 8686.117647058823, 8303.52380952381, 64184.47368421053, 15787.90322580645, 26160.263157894737, 24979.6875, 49762.4,
22, 7923.508771929824, 7691.013513513513, 7085.9477124183, 6228.30303030303, 6788.591549295775, 6592.6875, 6015.714285714285, 7810.068027210885, 6074.036144578313, 5939.268292682927, 6181.962025316456, 3623.3760683760684, 3518.8333333333335, 3069.344262295082, 3738.198198198198, 3415.338645418327, 14829.615384615385, 11121.333333333334, 14377.826086956522, 10617.741935483871, 13006.764705882353, 7446.355140186916, 6805.897435897436, 8145.486725663717, 6175.6349206349205, 6141.307692307692, 7444.810126582279, 8816.101694915254, 8443.983739837398, 8325.164835164835, 7865.090909090909, 87251.42857142857, 15219.20634920635, 23286.976744186046, 31240.0, 66203.33333333333,
23, 9992.450980392157, 7756.231884057971, 7778.125, 6298.727272727273, 7175.661764705882, 6716.380368098159, 6811.360544217687, 7953.649635036496, 6489.556962025316, 6555.906040268456, 5912.165605095542, 3179.586776859504, 3340.4417670682733, 3170.7377049180327, 3279.917012448133, 3439.717741935484, 12886.585365853658, 10249.0, 12416.95652173913, 8731.917808219177, 12410.833333333334, 6682.459016393443, 6422.51968503937, 7710.254237288135, 6772.920353982301, 6942.9059829059825, 8597.35294117647, 9824.8, 8030.901639344263, 8993.40909090909, 8653.57142857143, 63151.08108108108, 15926.557377049181, 25520.5, 28153.103448275862, 51747.916666666664,
24, 9690.531914893618, 7449.44055944056, 7748.758620689655, 6201.0759493670885, 6714.172185430463, 6116.964285714285, 7036.824324324324, 7890.684931506849, 6778.3443708609275, 6351.5, 6232.091503267974, 3236.3821138211383, 3518.686440677966, 2995.2419354838707, 3336.008230452675, 3828.0172413793102, 13969.354838709678, 8665.78947368421, 11440.76923076923, 11026.065573770491, 12488.181818181818, 7977.87037037037, 5974.142857142857, 7908.362068965517, 7452.566371681416, 7824.485981308411, 8601.551724137931, 10670.90909090909, 9858.117647058823, 8081.836734693878, 9289.310344827587, 79126.12903225806, 15983.125, 29264.70588235294, 27819.25925925926, 53055.65217391304,
25, 9191.792452830188, 7317.234042553191, 7311.12582781457, 6201.212121212121, 7009.7972972972975, 6517.875, 6788.974358974359, 7210.460526315789, 6733.581081081081, 6053.4, 6619.1558441558445, 3125.1181102362207, 3516.952789699571, 3180.492424242424, 3401.2345679012346, 3182.5590551181103, 14565.3125, 9632.0, 12548.8, 10159.692307692309, 15609.285714285714, 7720.427350427351, 6696.048387096775, 8342.342342342343, 7103.801652892562, 7037.350427350428, 8318.59649122807, 10444.25, 9188.372093023256, 7718.478260869565, 8792.021276595744, 85480.71428571429, 15808.59375, 30550.285714285714, 25061.14285714286, 50850.0,
26, 9572.767857142857, 8044.545454545455, 7635.31914893617, 6352.272727272727, 6907.3026315789475, 7034.6, 7366.887417218543, 8186.099290780142, 8004.615384615385, 5835.06329113924, 5837.117647058823, 3233.688524590164, 3618.8429752066118, 3297.1984435797667, 3717.982832618026, 3324.493927125506, 11839.45945945946, 12175.714285714286, 9170.0, 12791.578947368422, 13287.666666666666, 7133.495934959349, 7096.302521008403, 8883.42857142857, 7593.185840707964, 7160.743801652892, 8681.875, 10332.941176470587, 9872.837837837838, 7677.821782178218, 8127.669902912621, 70353.0303030303, 15183.030303030304, 26416.666666666668, 24988.85714285714, 41797.58620689655,
27, 8940.434782608696, 8457.322834645669, 7979.214285714285, 6358.774193548387, 6794.864864864865, 7141.304347826087, 7616.214285714285, 7240.342465753424, 7384.335664335665, 6688.359375, 6361.226993865031, 3341.285140562249, 3476.3636363636365, 3235.5725190839694, 3211.4007782101166, 3420.0416666666665, 11128.205128205129, 13374.0, 9810.54054054054, 14539.387755102041, 12437.42857142857, 7251.138211382114, 6570.071942446043, 8576.69642857143, 7874.017857142857, 7086.32, 9381.8, 9679.830508474577, 10520.0, 7547.57281553398, 8898.854166666666, 68974.85714285714, 17984.074074074073, 25941.190476190477, 29836.206896551725, 57792.22222222222,
28, 9484.247787610619, 8370.075757575758, 7524.827586206897, 6384.391891891892, 6169.556962025316, 7291.232876712329, 8123.308823529412, 7873.424657534247, 7064.866666666667, 7122.635658914729, 6813.205128205128, 3341.862348178138, 3258.816326530612, 2921.82156133829, 3562.669491525424, 3719.1452991452993, 10895.111111111111, 13510.882352941177, 11785.9375, 14590.425531914894, 12191.02564102564, 7396.434782608696, 7605.166666666667, 7687.063492063492, 8061.929824561404, 6887.878787878788, 7961.935483870968, 11776.326530612245, 11110.15625, 7546.276595744681, 9236.206896551725, 85094.28571428571, 14424.647887323943, 25029.285714285714, 28083.793103448275, 53173.80952380953,
