iteration, Cramer_ncLR0.00005_1, Cramer_ncLR0.00005_3, c51_1, c51_2, c51_3, c51_4, c51_5, double_q_1, double_q_2, double_q_3, double_q_4, double_q_5, dqn_1, dqn_2, dqn_3, dqn_4, dqn_5, iqn_1, iqn_2, iqn_3, iqn_4, iqn_5, prioritized_1, prioritized_2, prioritized_3, prioritized_4, prioritized_5, qrdqn_1, qrdqn_2, qrdqn_3, qrdqn_4, qrdqn_5, rainbow_1, rainbow_2, rainbow_3, rainbow_4, rainbow_5,
10, 95.86206896551724, 99.41724941724942, 122.23650385604113, 119.97354497354497, 100.97323600973236, 113.07106598984771, 111.16883116883118, 45.42483660130719, 45.54347826086956, 35.18518518518518, 40.93886462882096, 39.711934156378604, 116.85393258426966, 105.03432494279176, 126.50462962962963, 104.76190476190476, 116.815144766147, 171.513353115727, 156.92090395480227, 124.78991596638656, 151.74418604651163, 177.190332326284, 177.51256281407035, 104.08415841584159, 154.46428571428572, 79.62962962962963, 106.34920634920636, 119.71428571428571, 124.93074792243767, 157.76119402985074, 128.61035422343323, 155.38674033149172, 441.19241192411926, 539.625, 324.0979381443299, 518.274111675127, 401.41388174807196,
11, 97.20873786407768, 93.79391100702576, 119.64285714285714, 98.50374064837905, 115.53030303030303, 127.9639175257732, 123.86666666666666, 32.713347921225385, 36.96120689655172, 29.124236252545824, 41.431670281995665, 43.578947368421055, 103.18681318681318, 127.20930232558139, 108.99122807017544, 106.83856502242152, 136.0, 148.84057971014494, 143.25068870523415, 155.8651026392962, 173.20916905444125, 190.48338368580062, 146.2529274004684, 147.0284237726098, 120.25974025974025, 110.35856573705179, 98.07256235827664, 145.6845238095238, 143.19444444444446, 184.27762039660055, 130.26666666666668, 158.6021505376344, 552.0325203252032, 574.6287128712871, 366.19897959183675, 536.4864864864865, 493.1876606683805,
12, 109.02255639097744, 107.1072319201995, 134.44148936170214, 122.15025906735751, 152.26666666666668, 146.2466487935657, 137.78625954198472, 38.59275053304904, 41.73640167364017, 35.744680851063826, 42.324561403508774, 48.628691983122366, 131.59645232815964, 135.2325581395349, 109.67032967032966, 115.44622425629291, 123.35600907029479, 174.92877492877494, 167.15542521994135, 170.05988023952096, 175.06963788300837, 173.89380530973452, 132.7433628318584, 120.3125, 116.62468513853904, 87.64367816091954, 77.95100222717149, 142.58160237388725, 143.85026737967914, 191.8918918918919, 179.9410029498525, 172.93447293447292, 593.5028248587571, 595.2970297029703, 331.7745803357314, 555.3658536585366, 498.49624060150376,
13, 125.51546391752578, 94.1747572815534, 140.18324607329842, 147.52604166666666, 115.66579634464752, 144.36997319034853, 127.91005291005291, 27.742616033755276, 47.532188841201716, 38.62212943632568, 32.68817204301075, 53.88768898488121, 121.53846153846153, 120.0, 103.21888412017168, 126.17977528089888, 135.7471264367816, 192.53731343283582, 174.4956772334294, 169.55882352941177, 190.89635854341736, 171.94444444444446, 127.37306843267108, 108.09935205183585, 96.00484261501211, 77.3854961832061, 80.78470824949699, 171.06060606060606, 187.71676300578034, 202.7536231884058, 207.3170731707317, 208.50746268656715, 561.3636363636364, 651.073985680191, 390.530303030303, 594.776119402985, 539.3041237113403,
14, 128.5166240409207, 107.43073047858942, 135.23316062176167, 122.20744680851064, 115.4911838790932, 171.97802197802199, 132.77202072538861, 36.34453781512605, 41.666666666666664, 35.61507936507937, 35.0, 50.21551724137931, 140.17857142857142, 121.88183807439825, 111.88888888888889, 121.20181405895691, 135.3221957040573, 224.62462462462463, 189.12429378531073, 212.67409470752088, 199.42857142857142, 202.50737463126845, 157.49414519906324, 92.0479302832244, 101.0250569476082, 74.4721689059501, 64.5224171539961, 165.78212290502793, 204.14201183431953, 207.42857142857142, 231.9277108433735, 216.5680473372781, 607.0680628272252, 674.2890995260664, 519.6052631578947, 681.6747572815534, 610.5721393034826,
15, 136.22448979591837, 100.6426735218509, 128.98009950248758, 124.93702770780857, 140.6015037593985, 153.18302387267906, 146.33838383838383, 34.465020576131685, 43.17180616740088, 36.550308008213555, 40.02169197396963, 43.608247422680414, 107.48898678414096, 122.74774774774775, 152.24438902743142, 117.36596736596736, 148.4375, 191.97707736389685, 215.87078651685394, 195.73529411764707, 217.60355029585799, 181.5186246418338, 167.02380952380952, 90.0, 111.9047619047619, 63.611111111111114, 54.528301886792455, 191.76470588235293, 234.15384615384616, 221.7987804878049, 242.63322884012538, 193.859649122807, 616.9811320754717, 716.4285714285714, 558.8461538461538, 678.5166240409208, 659.4951923076923,
16, 119.32114882506528, 132.75862068965517, 134.0966921119593, 141.53846153846155, 129.79539641943734, 172.83783783783784, 123.3502538071066, 41.101694915254235, 43.80530973451327, 34.86140724946695, 42.64069264069264, 35.90534979423868, 147.50566893424036, 145.24361948955917, 115.63245823389022, 118.48341232227489, 153.17073170731706, 216.46341463414635, 202.23463687150837, 223.9193083573487, 215.19886363636363, 192.30769230769232, 177.8985507246377, 82.98319327731092, 104.1304347826087, 65.97744360902256, 48.03738317757009, 185.32110091743118, 221.47058823529412, 219.17177914110428, 259.13461538461536, 202.05882352941177, 655.1351351351351, 785.5231143552311, 640.1282051282051, 722.8070175438596, 652.200488997555,
17, 151.0498687664042, 135.3494623655914, 147.4937343358396, 141.20734908136484, 167.3575129533679, 163.08290155440415, 171.1139896373057, 31.26272912423625, 46.444954128440365, 47.916666666666664, 43.27731092436975, 51.495726495726494, 143.27146171693735, 150.11737089201878, 142.70334928229664, 121.93995381062355, 135.8695652173913, 234.95440729483283, 228.97058823529412, 221.42857142857142, 214.55331412103746, 214.67065868263472, 161.77130044843048, 90.31311154598826, 96.96016771488469, 73.72400756143668, 69.90990990990991, 177.56024096385542, 221.91176470588235, 217.67371601208458, 245.06369426751593, 220.67988668555242, 705.1378446115289, 846.4891041162227, 684.75, 756.6582914572864, 670.8333333333334,
18, 153.95778364116094, 127.44063324538259, 158.54922279792746, 149.12935323383084, 175.13297872340425, 183.90501319261213, 168.78378378378378, 32.291666666666664, 34.02625820568928, 41.808510638297875, 49.24406047516199, 52.33050847457627, 148.69976359338062, 155.91016548463358, 148.30917874396135, 125.87412587412588, 151.20481927710844, 231.49847094801223, 229.96987951807228, 233.75706214689265, 220.83333333333334, 212.39067055393585, 190.0943396226415, 82.98076923076923, 102.21238938053098, 64.38979963570128, 55.516637478108585, 203.4431137724551, 240.71428571428572, 224.32432432432432, 257.6452599388379, 241.23867069486406, 683.9694656488549, 865.952380952381, 706.6747572815534, 743.1873479318734, 672.8028503562946,
19, 149.4910941475827, 120.15706806282722, 178.00511508951408, 160.53299492385787, 165.26717557251908, 171.6931216931217, 187.1761658031088, 34.57446808510638, 39.83402489626556, 40.705128205128204, 47.13024282560706, 56.91489361702128, 133.91608391608392, 128.45622119815667, 131.88235294117646, 95.99109131403118, 133.88235294117646, 264.9847094801223, 217.49271137026238, 232.28571428571428, 225.0, 228.09667673716012, 149.7716894977169, 90.95238095238095, 107.41150442477876, 70.18518518518519, 62.5, 221.57738095238096, 225.80174927113703, 233.77581120943952, 268.9655172413793, 218.5185185185185, 724.234693877551, 911.0047846889952, 736.1519607843137, 819.5, 754.6683046683047,
20, 124.8081841432225, 120.2127659574468, 171.25307125307125, 159.5533498759305, 164.12213740458014, 192.52717391304347, 188.51174934725847, 31.5625, 32.475247524752476, 38.577586206896555, 37.25910064239829, 49.16142557651992, 139.7163120567376, 129.78971962616822, 124.33734939759036, 135.1981351981352, 145.66831683168317, 246.8562874251497, 252.02492211838006, 235.11904761904762, 235.22388059701493, 246.0725075528701, 185.4066985645933, 93.76218323586744, 123.73068432671081, 71.51051625239006, 52.65017667844523, 221.96969696969697, 234.85294117647058, 264.3491124260355, 242.85714285714286, 230.3370786516854, 723.9454094292804, 923.3644859813085, 885.1351351351351, 815.3012048192771, 802.3341523341523,
21, 153.8265306122449, 140.34391534391534, 181.03015075376885, 170.79207920792078, 178.20855614973263, 214.58885941644562, 199.3368700265252, 34.749455337690634, 36.0, 43.473684210526315, 35.42553191489362, 38.27800829875519, 147.76470588235293, 141.44893111638956, 146.59367396593674, 138.81278538812785, 133.76470588235293, 253.0120481927711, 256.25, 272.7963525835866, 234.69387755102042, 218.60119047619048, 151.36986301369862, 98.0, 111.25827814569537, 85.99585062240664, 49.11816578483245, 210.58823529411765, 239.1304347826087, 256.6765578635015, 272.57575757575756, 224.70760233918128, 796.4975845410628, 1039.1509433962265, 1117.1319796954315, 850.2386634844869, 882.9573934837093,
22, 144.9742268041237, 157.37704918032787, 183.96946564885496, 189.44723618090453, 186.98453608247422, 225.53475935828877, 210.6951871657754, 38.58695652173913, 38.0503144654088, 35.45647558386412, 38.02197802197802, 43.03030303030303, 139.58810068649885, 136.8235294117647, 124.09200968523002, 141.86320754716982, 132.8162291169451, 259.4512195121951, 274.42528735632186, 240.67278287461772, 254.91071428571428, 219.7058823529412, 165.5681818181818, 96.21928166351607, 135.5681818181818, 73.62204724409449, 45.42314335060449, 224.7005988023952, 234.375, 253.60230547550432, 262.73006134969324, 229.2507204610951, 773.9759036144578, 1097.8260869565217, 1043.014705882353, 888.4892086330935, 887.2262773722628,
23, 161.05398457583547, 143.8337801608579, 193.84615384615384, 185.9848484848485, 185.03740648379053, 231.28415300546447, 208.7012987012987, 39.55223880597015, 41.983122362869196, 40.191897654584224, 29.936974789915965, 45.38934426229508, 132.99086757990867, 137.1359223300971, 131.89448441247004, 140.66193853427896, 127.93103448275862, 261.1111111111111, 280.6686046511628, 248.65671641791045, 261.7391304347826, 247.55351681957185, 178.28054298642533, 93.51669941060904, 142.69911504424778, 70.16806722689076, 49.549549549549546, 265.81325301204816, 254.65465465465465, 257.8635014836795, 269.38461538461536, 253.57142857142858, 813.126491646778, 1045.6367924528302, 1148.7309644670052, 927.2076372315036, 939.6805896805897,
24, 181.3299232736573, 138.06366047745357, 228.97435897435898, 184.63476070528966, 205.02645502645504, 207.62273901808786, 200.6377551020408, 35.86278586278586, 32.577319587628864, 40.625, 47.21627408993576, 44.270833333333336, 124.0139211136891, 148.77750611246944, 122.55813953488372, 124.53917050691244, 135.21939953810625, 251.9402985074627, 277.20588235294116, 258.0060422960725, 257.57142857142856, 253.2608695652174, 177.61363636363637, 116.83366733466934, 172.59615384615384, 65.51383399209486, 53.642987249544625, 235.97560975609755, 256.8807339449541, 298.4802431610942, 290.6060606060606, 248.96449704142012, 843.9320388349514, 1035.3365384615386, 1270.2349869451698, 936.9565217391304, 1039.7022332506203,
25, 207.92207792207793, 164.74530831099196, 201.14503816793894, 199.6173469387755, 194.13333333333333, 230.52631578947367, 207.4468085106383, 36.59043659043659, 42.45867768595041, 41.137855579868706, 45.87155963302752, 42.96066252587992, 136.5429234338747, 136.0774818401937, 144.37799043062202, 154.71698113207546, 136.61327231121282, 255.30973451327435, 291.59159159159157, 245.74468085106383, 255.32544378698225, 259.1194968553459, 165.63926940639269, 120.61855670103093, 143.1350114416476, 72.38193018480493, 56.71641791044776, 240.49707602339183, 244.1265060240964, 282.1958456973294, 296.0059171597633, 250.2865329512894, 895.4767726161369, 1074.3436754176612, 1546.9656992084433, 922.4220623501199, 1131.26582278481,
26, 176.4857881136951, 164.36314363143632, 213.60103626943004, 197.89473684210526, 221.6710182767624, 254.9731182795699, 213.5897435897436, 34.490238611713664, 50.109170305676855, 53.53200883002207, 42.48366013071895, 48.70967741935484, 119.54022988505747, 161.3022113022113, 138.47980997624703, 123.29545454545455, 115.28384279475982, 256.81159420289856, 300.89820359281435, 257.61494252873564, 260.0864553314121, 235.77981651376146, 177.55102040816325, 134.42105263157896, 183.33333333333334, 88.42105263157895, 53.85996409335727, 240.50445103857567, 258.7020648967552, 273.39449541284404, 301.18694362017806, 247.87535410764872, 954.3859649122807, 1115.66985645933, 1895.3521126760563, 971.0336538461538, 1119.1435768261965,
27, 182.82051282051282, 167.83783783783784, 223.9795918367347, 241.36125654450262, 198.42931937172776, 246.13333333333333, 209.27835051546393, 40.50632911392405, 46.11231101511879, 36.55804480651731, 37.578947368421055, 45.588235294117645, 153.53075170842826, 127.79097387173397, 120.30162412993039, 111.60714285714286, 134.62389380530973, 267.6470588235294, 311.22159090909093, 274.92492492492494, 264.70588235294116, 242.04204204204206, 197.67441860465115, 149.47589098532495, 185.59718969555036, 104.38413361169103, 63.300970873786405, 242.01807228915663, 270.64220183486236, 286.283185840708, 316.6158536585366, 272.30320699708454, 975.2463054187192, 1069.2216981132076, 2021.4488636363637, 981.4039408866995, 1231.8639798488664,
28, 180.9823677581864, 169.8684210526316, 237.66066838046274, 230.68783068783068, 205.74412532637075, 251.2987012987013, 233.46560846560845, 42.04035874439462, 48.0, 46.26262626262626, 30.686695278969957, 38.46153846153846, 122.6027397260274, 148.19277108433735, 143.83561643835617, 134.4943820224719, 125.17084282460137, 268.43657817109147, 332.8488372093023, 256.25, 283.43373493975906, 245.45454545454547, 195.16129032258064, 138.47780126849895, 195.18072289156626, 88.38912133891213, 63.4765625, 253.63636363636363, 281.3664596273292, 301.3353115727003, 338.01169590643275, 273.53801169590645, 1018.6585365853658, 1079.03981264637, 2003.7142857142858, 974.7607655502393, 1366.5413533834587,
29, 147.43276283618582, 168.8, 234.04255319148936, 229.31034482758622, 242.81914893617022, 255.43478260869566, 200.390625, 47.59825327510917, 46.23059866962306, 34.361702127659576, 37.63676148796499, 53.86178861788618, 136.70454545454547, 142.14780600461893, 156.51162790697674, 126.7816091954023, 130.0453514739229, 260.88235294117646, 332.7586206896552, 288.6645962732919, 275.1497005988024, 259.33734939759034, 174.65753424657535, 137.21174004192872, 178.34549878345499, 80.0, 45.82542694497154, 229.41176470588235, 267.4846625766871, 303.4848484848485, 367.47159090909093, 296.9208211143695, 1125.870646766169, 1100.1165501165501, 2099.563953488372, 1050.9638554216867, 1712.664907651715,
30, 180.63291139240508, 158.2051282051282, 236.11111111111111, 217.04834605597964, 238.55263157894737, 263.7096774193548, 241.29287598944592, 44.34782608695652, 52.96803652968037, 37.28448275862069, 28.969957081545065, 46.421267893660534, 124.2081447963801, 138.39080459770116, 134.66819221967964, 152.4532710280374, 137.99076212471132, 270.88235294117646, 302.98295454545456, 268.33855799373043, 289.2215568862275, 270.90909090909093, 147.56637168141592, 157.9120879120879, 181.80693069306932, 83.77016129032258, 40.355805243445694, 258.4355828220859, 300.3115264797508, 289.9408284023669, 376.3085399449036, 288.905325443787, 1157.875, 1128.502415458937, 2200.741839762611, 1020.2637889688249, 1792.6470588235295,
31, 193.8961038961039, 146.89119170984455, 233.5958005249344, 220.74742268041237, 253.84615384615384, 273.49081364829397, 219.56521739130434, 38.27956989247312, 41.75946547884187, 49.13793103448276, 36.19153674832962, 51.02669404517454, 149.08256880733944, 148.48130841121494, 131.55555555555554, 141.92037470725995, 123.6842105263158, 287.94642857142856, 340.26162790697674, 302.62345679012344, 307.3699421965318, 265.81325301204816, 156.92640692640694, 148.4126984126984, 183.41645885286783, 93.89473684210526, 44.629629629629626, 267.85714285714283, 291.8429003021148, 331.57099697885195, 403.44827586206895, 328.486646884273, 1191.6040100250627, 1129.1666666666667, 2195.481049562682, 984.4951923076923, 1852.1680216802167,
32, 167.59259259259258, 143.31619537275066, 274.22279792746116, 267.2368421052632, 267.8763440860215, 321.2, 215.85677749360613, 40.50218340611354, 43.87308533916849, 48.79385964912281, 45.71106094808126, 44.863731656184484, 152.8216704288939, 164.47368421052633, 145.73991031390133, 143.76443418013858, 124.25629290617849, 337.5748502994012, 334.5132743362832, 265.81325301204816, 305.74018126888217, 263.3956386292835, 181.4317673378076, 149.88738738738738, 166.5071770334928, 96.30801687763713, 47.76536312849162, 267.71771771771773, 312.80864197530866, 358.2317073170732, 401.87319884726224, 341.0662824207493, 1244.235588972431, 1208.7616822429907, 2174.480712166172, 1070.3349282296651, 1829.6448087431695,
33, 181.6326530612245, 140.42821158690177, 262.987012987013, 250.52770448548813, 274.2627345844504, 325.9259259259259, 208.375, 39.07216494845361, 45.17937219730942, 33.97435897435897, 41.84100418410042, 43.96378269617706, 139.1647855530474, 166.54589371980677, 152.25225225225225, 153.3564814814815, 134.92239467849225, 308.6764705882353, 329.4797687861272, 278.6363636363636, 329.8816568047337, 289.11764705882354, 159.42528735632183, 157.74647887323943, 173.0679156908665, 125.86206896551724, 50.642201834862384, 265.8682634730539, 331.57894736842104, 363.95705521472394, 438.1656804733728, 368.73111782477343, 1321.1822660098521, 1246.6200466200467, 2225.370919881306, 1102.676399026764, 1998.3333333333333,
34, 188.4020618556701, 154.41558441558442, 276.1038961038961, 251.14795918367346, 284.2741935483871, 276.73267326732673, 245.6806282722513, 25.421940928270043, 45.5531453362256, 43.36842105263158, 37.04496788008565, 53.319057815845824, 120.0, 154.8235294117647, 154.78359908883826, 139.72911963882618, 139.82102908277406, 324.61059190031153, 326.7241379310345, 281.9526627218935, 354.9079754601227, 283.73493975903614, 173.95833333333334, 126.12107623318386, 174.33414043583534, 111.09936575052853, 54.18149466192171, 278.84012539184954, 316.56716417910445, 412.6888217522659, 448.9614243323442, 397.76119402985074, 1486.4102564102564, 1263.773148148148, 2216.764705882353, 1150.9638554216867, 1985.4166666666667,
35, 193.60313315926894, 147.98488664987406, 252.68948655256725, 268.80108991825614, 223.7851662404092, 323.93617021276594, 275.73333333333335, 36.86974789915966, 52.120535714285715, 34.02625820568928, 43.69565217391305, 43.20594479830149, 148.30316742081448, 151.17096018735364, 171.59353348729792, 137.21719457013575, 139.67889908256882, 317.1875, 356.6666666666667, 308.5545722713864, 348.8023952095808, 289.5061728395062, 158.05369127516778, 160.34063260340633, 165.59405940594058, 107.77537796976242, 52.23880597014925, 288.2352941176471, 310.5182926829268, 409.27536231884056, 442.1875, 412.53521126760563, 1677.34375, 1256.2790697674418, 2268.5840707964603, 1326.8831168831168, 2099.7134670487108,
36, 219.5026178010471, 138.1979695431472, 257.4307304785894, 281.5303430079156, 284.1961852861035, 291.62303664921467, 269.4087403598972, 28.40670859538784, 43.87527839643653, 35.480349344978166, 51.96078431372549, 55.61555075593952, 148.7556561085973, 158.55106888361044, 160.55045871559633, 148.52941176470588, 125.10964912280701, 332.18390804597703, 359.6264367816092, 264.9096385542169, 357.20461095100865, 297.92284866468844, 186.0091743119266, 135.30092592592592, 165.45226130653268, 99.24242424242425, 40.648148148148145, 294.8328267477204, 295.4810495626822, 405.1873198847262, 483.9031339031339, 413.5359116022099, 1657.5718015665796, 1276.4367816091954, 2315.4867256637167, 1343.1818181818182, 2149.7191011235955,
37, 209.18635170603673, 155.1912568306011, 264.12213740458014, 279.07894736842104, 292.9919137466307, 313.6729222520107, 271.44736842105266, 40.86134453781513, 35.94420600858369, 44.943820224719104, 49.13606911447084, 38.970588235294116, 151.94508009153319, 155.26315789473685, 162.09677419354838, 139.02439024390245, 116.77489177489177, 368.16901408450707, 392.04545454545456, 296.84684684684686, 373.9583333333333, 272.17391304347825, 190.63231850117097, 142.87383177570092, 177.84974093264248, 90.38461538461539, 59.9236641221374, 279.17888563049854, 342.6829268292683, 427.7448071216617, 460.97222222222223, 419.6480938416422, 1776.4, 1254.398148148148, 2330.059523809524, 1420.0, 2114.7308781869688,
38, 215.0, 163.28125, 308.1364829396326, 274.67018469656995, 273.1070496083551, 299.32975871313675, 269.94884910485933, 46.57836644591612, 46.23430962343096, 52.27272727272727, 57.062780269058294, 62.20556745182013, 153.6281179138322, 170.99056603773585, 170.1123595505618, 145.67198177676536, 126.5033407572383, 374.5689655172414, 414.22535211267603, 321.2538226299694, 358.0882352941176, 313.6094674556213, 170.94430992736076, 134.11764705882354, 195.98997493734336, 86.86440677966101, 57.855822550831796, 312.02346041055716, 329.8107255520505, 429.9107142857143, 489.04899135446686, 437.28323699421964, 1901.2032085561498, 1316.2004662004663, 2372.0543806646524, 1464.158163265306, 2236.323529411765,
39, 236.25954198473283, 155.15463917525773, 322.0899470899471, 275.78534031413614, 271.69312169312167, 307.60869565217394, 274.609375, 43.855932203389834, 30.997876857749468, 46.96629213483146, 39.163090128755364, 59.691629955947135, 165.25229357798165, 183.60849056603774, 163.2420091324201, 136.47727272727272, 146.72686230248306, 380.6686046511628, 419.1977077363897, 310.2102102102102, 383.43283582089555, 302.06489675516224, 158.5812356979405, 159.60187353629976, 191.52334152334151, 94.8237885462555, 66.66666666666667, 311.7469879518072, 356.61538461538464, 415.96045197740114, 507.6470588235294, 435.2173913043478, 1945.6521739130435, 1299.078341013825, 2415.9638554216867, 1598.828125, 2275.591715976331,
40, 240.02493765586036, 159.4147582697201, 319.1906005221932, 284.1145833333333, 267.9045092838196, 309.7402597402597, 301.7721518987342, 47.27272727272727, 42.54859611231102, 50.806451612903224, 58.59375, 41.41630901287554, 171.62790697674419, 163.0952380952381, 185.79545454545453, 151.0392609699769, 133.8963963963964, 393.620178041543, 404.82954545454544, 299.7093023255814, 367.47159090909093, 347.81931464174454, 167.84897025171625, 144.33962264150944, 187.46958637469587, 106.07064017660043, 60.57347670250896, 326.8996960486322, 385.49848942598186, 448.29059829059827, 521.6814159292036, 401.56695156695156, 1960.9756097560976, 1327.3255813953488, 2328.4226190476193, 1751.6216216216217, 2341.7664670658683,
