iteration, Cramer_ncLR0.00005_1, Cramer_ncLR0.00005_2, c51_1, c51_2, c51_3, c51_4, c51_5, double_q_1, double_q_2, double_q_3, double_q_4, double_q_5, dqn_1, dqn_2, dqn_3, dqn_4, dqn_5, iqn_1, iqn_2, iqn_3, iqn_4, iqn_5, prioritized_1, prioritized_2, prioritized_3, prioritized_4, prioritized_5, qrdqn_1, qrdqn_2, qrdqn_3, qrdqn_4, qrdqn_5, rainbow_1, rainbow_2, rainbow_3, rainbow_4, rainbow_5,
10, 8477.368421052632, 10757.777777777777, 5286.6292134831465, 6481.428571428572, 4577.735849056604, 4402.321428571428, 6979.444444444444, 4560.5970149253735, 5679.016393442623, 6444.8, 4405.78431372549, 4752.4, 6763.333333333333, 7461.224489795918, 7198.591549295775, 6580.0, 7784.202898550725, 6871.0344827586205, 6093.571428571428, 5249.2307692307695, 4405.9375, 4229.5, 10108.235294117647, 11733.90243902439, 6101.666666666667, 5209.090909090909, 4859.090909090909, 6192.0, 4926.086956521739, 5870.0, 6336.551724137931, 4680.833333333333, 6410.073529411765, 7497.727272727273, 7437.009345794392, 7398.389830508475, 6861.571428571428,
11, 11512.765957446809, 10741.777777777777, 6983.050847457627, 5770.138888888889, 4757.4, 4471.470588235294, 4323.013698630137, 8171.794871794872, 6210.30303030303, 9732.162162162162, 5017.692307692308, 5147.0, 7924.0, 6988.815789473684, 7117.792207792208, 8717.692307692309, 7947.183098591549, 9545.0, 6916.470588235294, 6380.833333333333, 4938.461538461538, 4882.142857142857, 13953.658536585366, 13256.222222222223, 11127.906976744185, 6267.368421052632, 6574.615384615385, 6211.176470588235, 4527.391304347826, 4736.923076923077, 6313.137254901961, 3770.4761904761904, 7699.375, 8615.1, 7720.45871559633, 9540.978260869566, 7850.721649484536,
12, 9928.684210526315, 9932.553191489362, 6532.931034482759, 4774.683544303797, 5240.786516853933, 4866.419753086419, 4400.588235294118, 7778.809523809524, 6170.588235294118, 9931.851851851852, 5512.368421052632, 7591.739130434783, 6958.860759493671, 7033.717948717948, 7519.264705882353, 8140.307692307692, 7429.594594594595, 10833.095238095239, 7965.7692307692305, 10384.375, 7105.0, 5453.125, 12408.541666666666, 10124.21052631579, 12990.416666666666, 11407.368421052632, 11036.857142857143, 6318.9655172413795, 4398.666666666667, 6480.0, 7189.48717948718, 4317.666666666667, 9553.535353535353, 8763.883495145632, 9360.416666666666, 9732.777777777777, 10176.022727272728,
13, 10714.04255319149, 12029.583333333334, 7120.46511627907, 4338.611111111111, 5387.173913043478, 4997.317073170731, 5619.428571428572, 8131.632653061224, 8411.42857142857, 10173.25, 4986.086956521739, 9871.111111111111, 7659.078947368421, 6776.282051282052, 7211.341463414634, 8622.03125, 7327.820512820513, 11770.526315789473, 5617.5, 8828.92857142857, 6204.444444444444, 5702.666666666667, 11292.71186440678, 13113.673469387755, 11099.545454545454, 10742.71186440678, 9318.148148148148, 5866.379310344828, 4594.615384615385, 7549.318181818182, 7226.363636363636, 4216.4, 10681.170212765957, 11429.411764705883, 9219.803921568628, 11107.52808988764, 10692.441860465116,
14, 12791.111111111111, 13111.42857142857, 7063.888888888889, 5828.163265306122, 5217.454545454545, 5063.018867924528, 5838.0, 8445.263157894737, 8304.25, 9530.8, 5798.0392156862745, 9618.181818181818, 7514.415584415585, 6190.379746835443, 6801.7441860465115, 7648.840579710145, 7241.75, 10659.39393939394, 8828.5, 8537.6, 6889.166666666667, 5125.714285714285, 10389.310344827587, 13909.52380952381, 10199.09090909091, 9739.375, 8666.206896551725, 7312.333333333333, 5342.5, 8243.57142857143, 7256.5, 3698.0555555555557, 11818.16091954023, 13425.0, 10808.333333333334, 11713.139534883721, 14430.694444444445,
15, 11044.2, 13457.954545454546, 6657.636363636364, 5362.833333333333, 5022.678571428572, 6134.912280701755, 5793.076923076923, 8809.39393939394, 8563.703703703704, 9503.898305084746, 6403.088235294118, 9816.09375, 7383.205128205128, 7339.264705882353, 6787.471264367816, 7003.780487804878, 7288.717948717948, 10140.51282051282, 9587.894736842105, 9316.538461538461, 6720.882352941177, 5405.0, 9854.166666666666, 9638.0, 9965.892857142857, 11232.222222222223, 12434.358974358975, 6772.0, 5968.0, 8139.117647058823, 8216.410256410256, 4727.5, 14422.5, 14031.232876712329, 12201.666666666666, 13907.297297297297, 16501.91176470588,
16, 10574.25, 10070.51724137931, 5636.35294117647, 5703.333333333333, 4826.923076923077, 5810.10989010989, 7164.0, 9288.358208955224, 7926.95652173913, 10173.0, 7598.666666666667, 9355.555555555555, 8332.328767123288, 7336.760563380281, 6970.5952380952385, 7314.8, 8545.737704918032, 11572.19512195122, 9438.823529411764, 9994.883720930233, 6259.615384615385, 5820.491803278688, 11551.836734693878, 10171.147540983606, 10491.0, 12436.25, 11785.42857142857, 7175.95744680851, 4454.8, 10820.0, 8487.2, 4425.294117647059, 15458.513513513513, 16986.268656716416, 13711.558441558442, 16594.285714285714, 17179.6875,
17, 10759.423076923076, 12472.857142857143, 6143.086419753086, 6343.9682539682535, 5918.452380952381, 6329.594594594595, 6067.5, 8921.232876712329, 7308.709677419355, 8851.0, 6795.632183908046, 8368.857142857143, 8541.333333333334, 8336.949152542373, 8026.315789473684, 7853.846153846154, 8157.272727272727, 10363.673469387755, 8931.190476190477, 10882.162162162162, 7352.307692307692, 7392.0, 8834.375, 12213.888888888889, 10788.148148148148, 12180.4, 10604.0, 7502.0, 5103.333333333333, 8067.894736842105, 7712.857142857143, 4670.0, 17626.91176470588, 18306.451612903227, 16611.492537313432, 16749.21875, 16438.309859154928,
18, 11810.74074074074, 12318.4, 7448.5, 5595.6626506024095, 5849.62962962963, 6919.864864864865, 7751.044776119403, 9629.066666666668, 6966.949152542373, 5942.0, 6401.648351648351, 10941.951219512195, 7824.024390243902, 8050.694444444444, 7920.779220779221, 7628.481012658228, 7716.25, 11392.083333333334, 9094.418604651162, 12252.619047619048, 8315.90909090909, 9163.076923076924, 9084.177215189873, 13583.829787234043, 12202.592592592593, 13054.186046511628, 10986.666666666666, 7019.444444444444, 6067.333333333333, 7268.714285714285, 7477.0, 4466.666666666667, 16991.23287671233, 21274.18181818182, 16388.260869565216, 18584.262295081968, 18768.387096774193,
19, 14281.08695652174, 11253.793103448275, 7758.630136986301, 6853.661971830986, 6113.037974683544, 7411.641791044776, 7429.444444444444, 12205.46875, 8182.957746478874, 7328.636363636364, 8262.608695652174, 7836.714285714285, 8683.815789473685, 7799.21875, 7082.906976744186, 8223.205128205129, 7450.232558139535, 13618.809523809523, 10437.0, 12724.186046511628, 8318.095238095239, 10072.19512195122, 9718.630136986301, 10944.651162790698, 11701.176470588236, 11262.826086956522, 11148.135593220339, 7308.205128205128, 7956.111111111111, 7604.0625, 7274.545454545455, 4112.115384615385, 18480.597014925374, 23310.2, 19897.241379310344, 17063.13432835821, 18246.190476190477,
