iteration, Cramer_ncLR0.00005_1, c51_1, c51_2, c51_3, c51_4, c51_5, double_q_1, double_q_2, double_q_3, double_q_4, double_q_5, dqn_1, dqn_2, dqn_3, dqn_4, dqn_5, iqn_1, iqn_2, iqn_3, iqn_4, iqn_5, prioritized_1, prioritized_2, prioritized_3, prioritized_4, prioritized_5, qrdqn_1, qrdqn_2, qrdqn_3, qrdqn_4, qrdqn_5, rainbow_1, rainbow_2, rainbow_3, rainbow_4, rainbow_5,
10, 646.6997518610422, 758.0167597765363, 799.3193717277487, 721.6786570743405, 864.2021276595744, 780.5013192612137, 710.212201591512, 717.286432160804, 721.3110539845759, 655.049504950495, 751.3603818615752, 691.1278195488721, 676.2210796915167, 616.9833729216152, 697.5271739130435, 720.9366391184573, 643.777239709443, 622.8953771289538, 640.8624708624709, 644.4685990338164, 652.2558139534884, 815.054945054945, 752.4225352112676, 773.5422343324251, 758.2369942196532, 699.236641221374, 729.4270833333334, 699.2790697674419, 623.1553398058253, 749.9186991869918, 691.3930348258707, 1249.3288590604027, 1295.3521126760563, 1059.2763157894738, 1317.5862068965516, 1395.4676258992806,
11, 701.4215686274509, 888.0838323353294, 851.6622691292876, 816.8337730870712, 904.5152354570637, 862.3249299719888, 771.763085399449, 787.3417721518987, 722.5773195876288, 687.3414634146342, 765.8227848101266, 700.2030456852792, 754.0983606557377, 598.6946386946387, 744.3915343915344, 806.3934426229508, 720.5670103092783, 691.4322916666666, 671.9164619164619, 709.4235588972431, 682.9086538461538, 724.1369863013699, 769.94301994302, 788.4594594594595, 824.1025641025641, 743.9080459770115, 754.3478260869565, 746.9849246231156, 711.3151364764268, 841.6809116809117, 740.7341772151899, 1363.584229390681, 1129.9641577060931, 1131.6065573770493, 1329.8846153846155, 1430.378787878788,
12, 706.5871121718377, 893.5344827586207, 907.3262032085562, 877.5824175824176, 999.6590909090909, 879.1690544412608, 833.2608695652174, 784.0954773869347, 841.0919540229885, 750.3816793893129, 810.9383378016086, 760.4266666666666, 812.0056497175141, 710.3783783783783, 824.6218487394958, 881.7101449275362, 727.3846153846154, 694.2159383033419, 774.1734417344173, 727.3969072164948, 715.7393483709274, 779.8328690807799, 823.8591549295775, 808.6842105263158, 839.108635097493, 882.8242074927954, 822.8488372093024, 696.5816326530612, 743.5643564356436, 905.3636363636364, 802.0855614973262, 1433.3333333333333, 1227.9856115107914, 1233.754266211604, 1365.478927203065, 1487.4409448818897,
13, 762.5263157894736, 961.4245014245014, 975.510752688172, 913.4054054054054, 977.4715909090909, 917.6454293628809, 876.3315217391304, 818.4084880636605, 946.5242165242165, 848.3589743589744, 842.2493224932249, 819.2977528089888, 838.0169971671388, 837.0338983050848, 952.8012048192771, 928.4011627906976, 814.8378378378378, 798.3378746594005, 808.5919540229885, 835.2923976608187, 765.0, 870.8333333333334, 913.644578313253, 854.2433234421364, 829.4822888283379, 968.0246913580247, 904.0483383685801, 776.2264150943396, 798.1725888324873, 920.5810397553516, 792.9781420765028, 1484.2490842490843, 1232.5367647058824, 1334.115523465704, 1406.1023622047244, 1360.595238095238,
14, 782.3711340206186, 991.8082191780821, 1009.2582417582418, 930.6315789473684, 973.8842975206611, 913.2960893854748, 988.0112044817927, 837.3802816901408, 1037.4705882352941, 1136.9806094182825, 915.1694915254237, 882.5797101449275, 916.4601769911504, 894.8358208955224, 977.0623145400593, 986.0355029585799, 812.5070422535211, 883.5014836795252, 854.9855072463768, 826.9914040114613, 822.5745257452575, 854.9562682215743, 949.9090909090909, 873.7175792507204, 902.9059829059829, 964.7384615384616, 895.5270655270655, 819.0677966101695, 766.8421052631579, 960.5654761904761, 889.1097922848664, 1596.3117870722433, 1273.4317343173432, 1375.5350553505534, 1472.4380165289256, 1413.1854838709678,
15, 815.5524861878453, 1035.214899713467, 1051.3259668508288, 976.3841807909605, 1030.0887573964496, 972.8779069767442, 1050.0295857988165, 910.46783625731, 1104.9262536873157, 989.2816091954023, 925.3314121037464, 945.5, 977.4213836477987, 982.3795180722891, 1013.5329341317365, 1009.4864048338369, 893.4310850439882, 955.4227405247814, 871.0119047619048, 842.9080118694362, 825.1117318435754, 963.4267912772585, 930.6470588235294, 860.8045977011494, 1009.7976878612717, 1058.5625, 814.3007915567282, 812.9442970822281, 821.820580474934, 1103.0, 856.0349854227405, 1472.0532319391634, 1395.1503759398497, 1534.484126984127, 1643.3191489361702, 1510.2904564315352,
16, 878.6486486486486, 1058.5928143712574, 1107.521865889213, 1043.0813953488373, 1027.8134110787173, 1022.1828908554572, 1074.8816568047337, 962.6686217008797, 1129.882005899705, 918.5754985754986, 893.8505747126437, 948.7610619469026, 969.6636085626911, 967.1554252199413, 1095.4907975460123, 972.7380952380952, 894.7590361445783, 1064.2559523809523, 860.8383233532934, 865.2647058823529, 833.4971098265896, 1010.3076923076923, 951.9642857142857, 887.2543352601156, 1005.2785923753665, 1163.8157894736842, 850.0, 838.0662983425415, 808.6449864498645, 1053.527508090615, 899.6951219512196, 1488.2377049180327, 1442.6848249027237, 1705.1063829787233, 1606.2608695652175, 1590.396475770925,
17, 868.5975609756098, 1051.345029239766, 1181.4201183431953, 1142.1791044776119, 1091.337386018237, 1099.1666666666667, 1085.3172205438066, 921.3428571428572, 1159.2581602373887, 960.9770114942529, 882.4293785310734, 1012.2356495468277, 1106.950819672131, 969.7953216374269, 1147.051282051282, 1099.8366013071895, 887.6899696048632, 1125.4153846153847, 880.1823708206687, 923.2934131736527, 851.5269461077844, 1026.0, 1035.0949367088608, 888.41642228739, 1031.96261682243, 1239.377049180328, 978.9705882352941, 860.4010695187166, 850.0537634408602, 1056.5584415584415, 926.9620253164557, 1577.01244813278, 1475.2918287937744, 1851.6814159292035, 1572.6818181818182, 1736.41592920354,
18, 919.6153846153846, 1053.7910447761194, 1217.3885350318471, 1237.1951219512196, 1134.4072948328267, 1057.7846153846153, 1119.9686520376176, 949.7084548104956, 993.4670487106017, 1304.0, 1105.202492211838, 1086.0450160771704, 1078.1045751633987, 1025.4761904761904, 1223.3774834437086, 1163.7898089171974, 908.944099378882, 1147.814371257485, 905.216049382716, 979.28125, 870.4863221884499, 1112.948717948718, 1053.1715210355987, 922.361963190184, 1014.09375, 1197.2697368421052, 1065.9384615384615, 864.3733333333333, 854.1046831955923, 1089.933110367893, 1004.3333333333334, 1570.9745762711864, 1515.6903765690377, 1860.5357142857142, 1598.5253456221199, 1805.1541850220265,
19, 944.516129032258, 1120.8814589665653, 1252.4842767295597, 1202.5460122699387, 1170.1552795031057, 1090.7317073170732, 1114.620253164557, 1009.7515527950311, 1155.3333333333333, 1316.5359477124182, 1129.6507936507937, 1115.4489164086688, 1191.543624161074, 1067.7950310559006, 1248.258064516129, 1212.5083612040135, 933.1111111111111, 1157.9872204472842, 947.7429467084639, 1091.377049180328, 871.1076923076923, 1230.8852459016393, 1150.0, 954.9206349206349, 1103.2915360501568, 1145.3503184713377, 1116.9277108433735, 896.9637883008356, 903.2758620689655, 1157.7133105802047, 966.8524590163935, 1690.4587155963302, 1673.9269406392693, 1975.0228310502282, 1746.5071770334928, 1855.409090909091,
