iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,normalized_return,capped_normalized_return,human_gap
0,0,0.0,nan,61,0,1254.6461808451943,nan,1.0,0.0,0.0,1.0
1,1000000,0.0,0.00819672131147541,61,122,1243.9672729031654,764.3318556244012,0.8020002475,0.0,0.0,1.0
2,2000000,0.0,0.10655737704918032,61,122,1205.2739183488154,689.2762796649382,0.5545002475,0.0,0.0,1.0
3,3000000,21.83606557377049,4.368852459016393,61,122,1230.3892205177951,689.0827589613043,0.3070002475,0.7377049180327868,0.7377049180327868,0.2622950819672132
4,4000000,21.62295081967213,18.762295081967213,61,122,1238.6307473315362,687.9397204407398,0.05950024749999997,0.7305050952591936,0.7305050952591936,0.2694949047408064
5,5000000,2.1147540983606556,13.51639344262295,61,122,1218.7531891980395,688.3264727632287,0.01,0.071444395214887,0.071444395214887,0.928555604785113
6,6000000,6.60655737704918,4.5,61,122,1221.3934687790104,685.1955398518169,0.01,0.2231945059813912,0.2231945059813912,0.7768054940186088
7,7000000,14.491803278688524,11.745901639344263,61,122,1209.2794553446827,682.2083995779346,0.01,0.489587948604342,0.489587948604342,0.510412051395658
8,8000000,17.016393442622952,18.508196721311474,61,122,1214.237635497862,684.6551400665443,0.01,0.57487815684537,0.57487815684537,0.42512184315463
9,9000000,29.950819672131146,25.15573770491803,61,122,1200.856401773569,690.5710519778959,0.01,1.0118520159503765,1.0,0.0
10,10000000,29.80327868852459,28.483606557377048,61,122,1209.9523591851016,693.2199268094914,0.01,1.0068675232609658,1.0,0.0
11,11000000,30.80327868852459,30.172131147540984,61,122,1201.1308026143465,686.4317024802447,0.01,1.0406513070447496,1.0,0.0
12,12000000,32.131147540983605,31.147540983606557,61,122,1184.8490445178575,694.1297772900101,0.01,1.0855117412494462,1.0,0.0
13,13000000,32.0655737704918,31.721311475409838,61,122,1176.4586755942446,689.2086666273668,0.01,1.0832964111652637,1.0,0.0
14,14000000,31.0327868852459,31.868852459016395,61,122,1185.0820022858172,689.1998276304831,0.01,1.0484049623393885,1.0,0.0
15,15000000,32.31147540983606,31.885245901639344,61,122,1179.0744724545818,688.3321642193166,0.01,1.091603898980948,1.0,0.0
16,16000000,32.09836065573771,32.131147540983605,61,122,1176.7402967423654,691.1918098576554,0.01,1.084404076207355,1.0,0.0
